"","PPFD","Time","PPFDdiff","RelHum","AirTemp","SoilTempA","SoilTempB","FricVel","NEP","DiffuseFract","VaporPressureDeficit"
"451",370.46861,2020-07-13 18:30:00,315.80899,71.70667,12.70233,12.015,10.3675,0.35599,-4.389,0.852458161030161,415.724025302592
"452",477.43461,2020-07-13 19:00:00,332.73048,67.00437,12.92033,12.02,10.3725,0.35174,-3.817,0.696913196133812,491.790287402251
"453",302.50005,2020-07-13 19:30:00,202.97389,68.51872,13.09933,12.0235,10.382,0.31655,-0.193,0.670987955208603,474.745305150902
"454",181.21005,2020-07-13 20:00:00,137.23302,70.34289,13.00633,12.0435,10.4075,0.39502,0.778,0.757314619139501,444.525032331292
"455",66.803,2020-07-13 20:30:00,57.97528,77.76703,12.56267,12.0525,10.41,0.22953,2.103,0.867854437674955,323.69746094464
"456",23.62217,2020-07-13 21:00:00,23.57878,84.85889,11.92733,12.059,10.4215,0.16037,4.065,0.998163166212079,211.417472267846
"457",34.54067,2020-07-14 03:30:00,30.89239,94.86253,7.93967,11.493,10.52,0.06776,3.4,0.894377265988181,54.9051019809224
"458",64.28144,2020-07-14 04:00:00,58.20328,94.63344,7.824,11.429,10.5035,0.11325,2.463,0.905444557558138,56.9029424423366
"459",66.52567,2020-07-14 04:30:00,65.12817,93.49547,7.941,11.3575,10.5,0.10872,2.34,0.97899307139635,69.5214279147115
"460",220.12261,2020-07-14 05:00:00,144.533,92.60533,8.30133,11.285,10.4785,0.26674,-1.897,0.656602245448571,80.9970389980582
"461",419.42695,2020-07-14 05:30:00,132.93612,91.22506,9.17267,11.2265,10.4625,0.39561,-9.445,0.316947015445717,101.956172434645
"462",527.09712,2020-07-14 06:00:00,138.8196,86.85389,10.11533,11.1625,10.43,0.49312,-4.479,0.263366265404751,162.734406777378
"463",669.66917,2020-07-14 06:30:00,284.25916,86.44386,10.849,11.1285,10.419,0.61507,-7.718,0.424476999590708,176.232753578481
"464",640.17475,2020-07-14 07:00:00,338.08367,86.30125,11.15533,11.0775,10.401,0.62953,-6.653,0.52811153517067,181.750072073907
"465",659.94777,2020-07-14 07:30:00,382.51956,85.76356,11.48967,11.0675,10.3815,0.59569,-4.632,0.579620960004153,193.117600410596
"466",1014.87742,2020-07-14 08:00:00,345.31439,80.70352,12.024,11.0675,10.362,0.72961,-8.332,0.340252313427172,271.1628246774
"467",866.96799,2020-07-14 08:30:00,365.62589,75.60069,12.555,11.079,10.3435,0.61472,-5.224,0.421729399720975,355.059134612064
"468",825.22501,2020-07-14 09:00:00,468.86817,73.60703,13.032,11.103,10.326,0.70934,-3.985,0.568170092178859,396.264165248705
"469",1048.54002,2020-07-14 09:30:00,402.46966,67.02914,13.697,11.1435,10.3065,0.91972,-3.422,0.383838148590647,516.968147324295
"470",1419.1394,2020-07-14 10:00:00,324.44272,64.90525,14.14667,11.198,10.299,1.06406,-10.917,0.228619344935388,566.574043112159
"471",1068.78093,2020-07-14 10:30:00,442.67849,63.43578,14.421,11.254,10.2765,0.89925,-8.953,0.414190109099346,600.876034152246
"472",627.26778,2020-07-14 11:00:00,514.39578,63.08431,14.468,11.34,10.2805,1.00792,-12.935,0.820057711237775,608.498474415796
"473",1158.01998,2020-07-14 11:30:00,383.11934,70.24778,13.84367,11.4415,10.2715,0.6838,-3.403,0.330840008477229,470.970900157924
"474",1526.77077,2020-07-14 12:00:00,467.02539,60.21862,15.51633,11.5115,10.2665,0.90376,-6.41,0.305890968819111,701.52279174424
"475",1717.02293,2020-07-14 12:30:00,405.64294,56.40375,16.26933,11.575,10.246,0.98495,-9.445,0.236247829258751,806.709014824499
"476",1104.48692,2020-07-14 13:00:00,629.39433,55.35244,16.35933,11.656,10.254,0.77906,-7.668,0.569852226045375,830.913675167909
"477",559.36579,2020-07-14 13:30:00,465.39311,79.91966,13.10667,11.76,10.25,0.61568,2.736,0.832001381421628,302.961684981479
"478",1336.88179,2020-07-14 14:00:00,441.99511,66.9157,15.14867,11.85,10.2515,0.48821,0.283,0.330616448893361,569.811341674136
"479",689.27587,2020-07-14 14:30:00,587.22807,70.2286,14.88467,11.9175,10.252,0.67175,-6.271,0.851949263797672,504.112984748902
"480",1101.21184,2020-07-14 15:00:00,765.99211,67.46484,15.299,11.9765,10.25,0.55648,-3.334,0.695590150937716,565.793418408801
"481",1110.96651,2020-07-14 15:30:00,645.87766,60.38,16.17167,12.008,10.229,0.52859,-5.076,0.581365553494497,728.581071584466
"482",920.73108,2020-07-14 16:00:00,440.86523,56.41775,16.632,12.0635,10.245,0.46026,-5.47,0.478820840934358,825.281546757633
"483",922.22709,2020-07-14 16:30:00,326.96811,57.05769,16.779,12.11,10.2285,0.48905,-4.142,0.354541862351929,820.791832939649
"484",861.66539,2020-07-14 17:00:00,219.05984,57.31703,16.91933,12.1725,10.2615,0.37272,-5.099,0.254228430829745,823.1311138459
"485",754.42122,2020-07-14 17:30:00,175.75839,52.94811,17.154,12.184,10.2415,0.42965,-3.358,0.232971164305267,920.975785777393
"486",635.88161,2020-07-14 18:00:00,190.17684,49.57267,17.34167,12.2135,10.245,0.26161,-5.554,0.299075860992426,998.831279707437
"487",571.62261,2020-07-14 18:30:00,200.4196,46.44283,17.58533,12.251,10.266,0.54909,-5.496,0.350615242458656,1077.27216872266
"488",437.5135,2020-07-14 19:00:00,178.24606,43.80253,17.522,12.2425,10.2585,0.46394,-2.448,0.407406994298462,1125.87240194189
"489",272.74833,2020-07-14 19:30:00,108.01167,41.67175,17.173,12.2775,10.2835,0.50693,-0.525,0.396012213896965,1143.06870239068
"490",168.515,2020-07-14 20:00:00,82.06661,43.14175,16.81333,12.32,10.324,0.26892,0.985,0.486998842832982,1089.14941565549
"491",88.87167,2020-07-14 20:30:00,56.31978,44.68117,16.525,12.3205,10.3425,0.15114,3.163,0.633720284540619,1040.42510017959
"492",31.53183,2020-07-14 21:00:00,28.84572,45.30594,16.28467,12.3375,10.3765,0.09592,4.649,0.914812746358204,1013.05386671115
"493",17.75711,2020-07-15 03:30:00,17.68433,55.5227,14.41533,11.7415,10.485,0.03875,4.207,0.995901360074922,730.647187332716
"494",53.93695,2020-07-15 04:00:00,53.73322,56.94669,14.052,11.713,10.4825,0.02885,3.091,0.996222812005499,690.804371395936
"495",133.69728,2020-07-15 05:00:00,118.51211,57.05989,14.03933,11.646,10.479,0.01994,0.516,0.886421249557209,688.421987531749
"496",245.98794,2020-07-15 05:30:00,216.82766,56.9305,13.98333,11.6185,10.47,0.08436,-1.659,0.881456464898238,687.991854649959
"497",213.64189,2020-07-15 06:00:00,213.64189,60.67589,13.70933,11.5785,10.456,0.11601,-1.048,1,617.078951113073
"498",361.20623,2020-07-15 06:30:00,272.27173,64.60528,13.43067,11.5375,10.4375,0.18588,-3.792,0.753784700778832,545.43103944266
"499",741.41839,2020-07-15 07:00:00,192.88494,61.37905,14.62867,11.5285,10.4325,0.29871,-7.381,0.260156670783416,643.250222657897
"500",888.26956,2020-07-15 07:30:00,169.47916,54.58967,16.03267,11.5175,10.4195,0.37921,-8.007,0.190796991850087,827.685488675226
"501",1018.15604,2020-07-15 08:00:00,181.80616,48.86197,16.568,11.4765,10.3675,0.35716,-8.396,0.178564142290017,964.427335180974
"502",1128.235,2020-07-15 08:30:00,177.90967,46.92406,16.999,11.4775,10.3485,0.37504,-8.594,0.157688486884381,1028.73963355121
"503",1245.86207,2020-07-15 09:00:00,185.63666,46.84728,17.323,11.526,10.3575,0.58075,-8.427,0.14900257778937,1051.5723464785
"504",1337.45337,2020-07-15 09:30:00,188.88683,45.60453,17.78033,11.5665,10.3465,0.50348,-9.214,0.141228721865645,1107.66557626748
"505",1426.42864,2020-07-15 10:00:00,284.901,45.77504,18.098,11.619,10.33,0.47356,-5.665,0.199730285841709,1126.48106161949
"506",1256.43616,2020-07-15 11:00:00,393.17655,43.57989,18.58233,11.795,10.339,0.47906,-9.745,0.312929986032876,1208.22824219331
"507",1110.88757,2020-07-15 11:30:00,394.96883,48.67583,18.66567,11.9025,10.331,0.54584,-7.887,0.355543477725653,1104.84578771584
"508",352.91267,2020-07-15 12:00:00,308.22289,50.458,18.288,12.0025,10.319,0.25126,-2.442,0.87336872886995,1041.54651435819
"509",335.03189,2020-07-15 12:30:00,317.65979,48.96179,18.448,12.133,10.338,0.1798,-2.062,0.948147921082975,1083.81987037641
"510",497.70539,2020-07-15 14:00:00,485.39433,48.53989,18.88467,12.3425,10.344,0.19509,-4.431,0.975264362718676,1123.03814033624
"511",1026.78051,2020-07-15 14:30:00,650.26156,46.39369,19.28233,12.3895,10.345,0.24685,-7.322,0.633301424858561,1199.24246735234
"512",818.93731,2020-07-15 15:00:00,448.19734,40.82858,19.901,12.454,10.3525,0.42453,-5.466,0.547291391571841,1375.58799952025
"513",338.03527,2020-07-15 15:30:00,336.367,45.38983,19.51333,12.5025,10.3585,0.2744,-1.932,0.995064804924054,1239.37862899338
"514",344.49922,2020-07-15 16:00:00,335.62139,45.03621,19.392,12.556,10.3575,0.24901,-2.082,0.974229752973026,1238.03060739226
"515",307.25718,2020-07-15 16:30:00,301.80193,45.1653,19.46133,12.6115,10.374,0.24604,-1.385,0.982245329466345,1240.45892424102
"516",355.33933,2020-07-15 17:00:00,353.66444,46.35083,19.394,12.65,10.3835,0.23871,-2.194,0.99528650543693,1208.56980674477
"517",372.70312,2020-07-15 17:30:00,369.42756,47.78933,19.43233,12.6825,10.3835,0.2119,-2.505,0.991211342690128,1178.97116048803
"518",305.78932,2020-07-15 18:00:00,286.47561,47.00925,19.47367,12.7415,10.406,0.18137,-1.437,0.936839815072678,1199.66533295454
"519",364.01021,2020-07-15 18:30:00,168.89772,47.11075,19.38433,12.7725,10.4085,0.17626,-2.223,0.463991710562185,1190.73449120106
"520",365.96773,2020-07-15 19:00:00,125.90995,42.7113,19.60667,12.8115,10.4325,0.26701,-2.321,0.344046591211744,1307.72794531334
"521",251.14034,2020-07-15 19:30:00,107.11912,41.88925,19.67467,12.815,10.4265,0.1919,-0.31,0.42653091892764,1332.1040555495
"522",127.58933,2020-07-15 20:00:00,82.33044,43.87653,19.52267,12.8475,10.448,0.11497,2.419,0.645276842507128,1274.4624081836
"523",27.49917,2020-07-15 21:00:00,27.48078,45.80664,19.369,12.858,10.5025,0.02081,5.046,0.999331252543259,1218.93196674712
"524",18.57389,2020-07-16 03:30:00,18.55511,70.9455,14.92567,12.235,10.624,0.15886,4.33,0.998988903239978,493.275177605806
"525",38.49922,2020-07-16 04:00:00,38.49911,70.43267,14.99433,12.1985,10.6315,0.09532,3.723,0.999997142799257,504.206358897078
"526",62.02694,2020-07-16 04:30:00,62.02694,73.52919,14.41167,12.1615,10.64,0.08923,3.048,1,434.744123648198
"527",94.06628,2020-07-16 05:00:00,94.06628,69.28822,15.06233,12.121,10.6335,0.05497,2.162,1,526.019765373484
"528",150.80757,2020-07-16 05:30:00,150.80757,64.70703,15.519,12.074,10.6075,0.09523,0.708,1,622.478701046487
"529",213.56217,2020-07-16 06:00:00,213.56217,69.8255,14.9869,12.064,10.6145,0.11185,-0.706,1,514.314221083897
"530",270.04328,2020-07-16 06:30:00,270.03556,74.40859,14.89867,12.046,10.6025,0.09183,-1.835,0.99997141198996,433.725163754841
"531",540.30795,2020-07-16 08:00:00,511.23678,71.09226,16.69567,12.03,10.565,0.21153,-5.539,0.946195183691078,549.621358726683
"532",815.07768,2020-07-16 08:30:00,395.8735,62.21113,17.387,12.0435,10.554,0.25306,-7.227,0.485688063498439,750.644100610348
"533",761.14745,2020-07-16 09:00:00,297.16244,58.49764,17.81733,12.076,10.545,0.26098,-6.779,0.390413762799836,847.092173042331
"534",1309.11045,2020-07-16 09:30:00,339.13134,54.62975,18.739,12.1125,10.5335,0.39633,-2.079,0.259054795567479,981.165674718799
"535",1384.78387,2020-07-16 10:00:00,222.98889,48.71342,19.56033,12.1675,10.539,0.64453,-11.776,0.161027937161053,1167.35332941713
"536",1495.26533,2020-07-16 10:30:00,216.51438,47.94805,19.71333,12.212,10.5125,0.39615,-13.135,0.144799973393351,1196.0807147057
"537",1271.21104,2020-07-16 11:00:00,263.86189,46.29289,20.042,12.311,10.522,0.60332,-5.553,0.207567336734269,1259.50432315768
"538",1409.87185,2020-07-16 11:30:00,273.56295,43.96363,20.33267,12.4115,10.523,0.63185,-6.605,0.194033911663674,1337.95312469138
"539",1648.59903,2020-07-16 12:00:00,291.13201,42.09226,20.71767,12.5025,10.5085,0.57327,-8.89,0.176593583219566,1415.84517379336
"540",1667.16903,2020-07-16 12:30:00,292.28755,39.58723,21.26933,12.61,10.5165,0.66856,-8.493,0.175319685491039,1528.0054477012
"541",1018.91244,2020-07-16 13:00:00,516.68439,41.7653,21.19533,12.7105,10.5235,0.47997,-4.284,0.507094005055037,1466.24821425646
"542",1179.29919,2020-07-16 13:30:00,437.22961,41.30108,21.11167,12.8125,10.5235,0.67594,-9.062,0.370753760968834,1470.37014268773
"543",436.76906,2020-07-16 14:00:00,433.65078,44.59266,20.622,12.904,10.535,0.53571,-0.773,0.992860574876801,1346.75250336431
"544",913.70185,2020-07-16 14:30:00,744.98067,43.34368,21.00033,12.9915,10.541,0.48029,-8.789,0.81534328730975,1409.53568447755
"545",1149.46155,2020-07-16 15:00:00,678.14317,40.51098,21.30567,13.051,10.549,0.67025,-5.209,0.589965945359373,1507.99614164774
"546",482.09451,2020-07-16 15:30:00,452.26978,43.53272,20.82633,13.11,10.5515,0.50793,-2.956,0.938135097203243,1389.88794535179
"547",630.23528,2020-07-16 16:00:00,587.2355,44.02594,20.951,13.181,10.5615,0.48487,-5.727,0.931771861454662,1388.34797755216
"548",602.49146,2020-07-16 16:30:00,354.40766,44.0125,21.086,13.2435,10.578,0.49599,-0.936,0.58823681915757,1400.24291281405
"549",672.02276,2020-07-16 17:00:00,399.17438,43.80722,21.28233,13.276,10.5705,0.50215,-4.885,0.593989376193152,1422.40321150381
"550",849.53565,2020-07-16 17:30:00,376.51861,44.06078,21.55033,13.3175,10.6025,0.61572,-6.892,0.443205190976977,1439.41117975583
"551",365.59694,2020-07-16 18:00:00,242.35072,47.37308,21.068,13.3205,10.5875,0.50243,-1.02,0.662890449794246,1314.74150730295
"552",301.42571,2020-07-16 18:30:00,217.72827,49.50864,20.65333,13.386,10.6285,0.3429,-0.925,0.722328131863735,1229.63347402676
"553",264.67473,2020-07-16 19:00:00,200.29284,50.1968,20.50733,13.416,10.6425,0.3575,0.524,0.756750899490858,1202.01096732276
"554",164.97045,2020-07-16 19:30:00,140.58505,51.3925,20.36967,13.429,10.662,0.31945,2.021,0.852183224328963,1163.23159374562
"555",163.31516,2020-07-16 20:00:00,107.96916,55.37911,20.033,13.445,10.6885,0.22695,1.897,0.661109231990466,1045.83752752894
"556",70.39389,2020-07-16 20:30:00,60.66495,56.078,19.87767,13.45,10.7025,0.18602,4.343,0.861792834576978,1019.60216617846
"557",28.19961,2020-07-16 21:00:00,25.52661,57.66886,19.61733,13.4495,10.7125,0.07348,5.465,0.905211455052038,966.931818969556
"558",32.78345,2020-07-17 03:30:00,29.38817,84.09175,15.345,12.896,10.9015,0.15208,4.169,0.896433108778972,277.466300134139
"559",76.44395,2020-07-17 04:00:00,58.86078,84.14264,15.364,12.8515,10.909,0.17525,2.918,0.769986114009022,276.916271310527
"560",144.46445,2020-07-17 04:30:00,95.31516,87.43081,14.446,12.7975,10.915,0.21321,1.675,0.659782804696934,206.889292501742
"561",191.04234,2020-07-17 05:00:00,123.30544,88.61775,14.46733,12.7465,10.92,0.20475,-0.105,0.645435142806563,187.610789484687
"562",361.39923,2020-07-17 05:30:00,146.76717,85.64056,15.066,12.6865,10.901,0.27613,-2.959,0.406108142510431,246.001151558414
"563",473.32189,2020-07-17 06:00:00,166.64872,83.4033,15.58633,12.639,10.906,0.31831,-4.616,0.352083272548413,293.989873257498
"564",589.23134,2020-07-17 06:30:00,174.62777,80.74569,16.453,12.586,10.8825,0.30372,-5.937,0.296365380022047,360.475883640295
"565",718.84806,2020-07-17 07:00:00,178.85044,74.79397,17.409,12.5505,10.8615,0.21657,-6.865,0.248801450476197,501.392940269912
"566",848.06222,2020-07-17 07:30:00,187.12128,71.03818,18.024,12.5365,10.8525,0.31626,-7.493,0.220645697434794,598.867517258016
"567",973.19848,2020-07-17 08:00:00,195.08249,67.52932,18.799,12.536,10.835,0.33904,-7.917,0.200454988380171,704.840981439664
"568",1099.1234,2020-07-17 08:30:00,207.54645,63.18617,19.477,12.544,10.8175,0.13247,-8.194,0.18882907051201,833.606198775575
"569",1223.32967,2020-07-17 09:00:00,227.53873,60.03422,19.816,12.5925,10.8205,0.30033,-8.343,0.185999518837796,924.22352712373
"570",1320.37867,2020-07-17 09:30:00,241.84473,56.5535,20.26567,12.6525,10.8165,0.27004,-8.427,0.183163160307641,1033.06738202726
"571",1332.29481,2020-07-17 10:00:00,295.85122,54.20572,20.68767,12.715,10.8,0.35069,-9.926,0.222061376941039,1117.6047774601
"572",1392.8563,2020-07-17 10:30:00,311.01667,50.66922,21.02533,12.806,10.8065,0.5486,-7.849,0.22329415460877,1229.17165409948
"573",1492.07499,2020-07-17 11:00:00,384.61756,48.62481,21.42933,12.9025,10.8025,0.58175,-11.107,0.257773612303494,1312.21887781365
"574",1471.67392,2020-07-17 11:30:00,484.16622,48.70172,21.79233,12.989,10.78,0.56366,-9.347,0.328990147491368,1339.65666143648
"575",626.06766,2020-07-17 12:00:00,467.072,52.34086,21.54167,13.1135,10.785,0.40017,-4.852,0.746040771376052,1225.70123368565
"576",1246.31273,2020-07-17 12:30:00,425.706,52.12656,21.85033,13.2485,10.804,0.63088,-6.515,0.341572375658877,1254.65052321509
"577",899.75542,2020-07-17 13:00:00,531.44128,47.32533,22.51833,13.3505,10.793,0.49377,-4.808,0.59065082375386,1437.7635311101
"578",1024.57495,2020-07-17 13:30:00,377.21155,48.91225,22.195,13.4565,10.805,0.56468,-5.812,0.368163939592706,1367.31022209464
"579",1108.73682,2020-07-17 14:00:00,383.33811,46.15331,22.935,13.5365,10.8015,0.76804,-7.566,0.345743104301344,1507.34527915658
"580",1246.17132,2020-07-17 14:30:00,475.156,45.56228,23.10667,13.6085,10.8225,0.78836,-5.624,0.381292678120694,1539.79305646571
"581",1219.28382,2020-07-17 15:00:00,428.86811,44.13467,23.48233,13.6515,10.8125,0.88688,-8.495,0.351737719278519,1616.40552933388
"582",1172.32956,2020-07-17 15:30:00,341.30739,41.85342,23.52933,13.71,10.81,0.96638,-5.311,0.29113604369065,1687.18204045668
"583",1128.87378,2020-07-17 16:00:00,375.40873,42.39417,23.496,13.7935,10.8435,0.76954,-5.556,0.332551554169324,1668.13860926045
"584",805.23728,2020-07-17 16:30:00,292.90573,41.24156,23.57167,13.8225,10.8325,0.8538,-4.307,0.363750831307761,1709.28908823358
"585",780.64033,2020-07-17 17:00:00,261.52561,41.29228,23.47933,13.891,10.85,0.79437,-2.624,0.335014218391714,1698.34008297593
"586",696.21922,2020-07-17 17:30:00,218.65539,40.74756,23.47067,13.917,10.859,0.74199,-2.39,0.314061122874488,1713.20381230076
"587",586.33006,2020-07-17 18:00:00,198.05289,41.22769,23.31567,13.9485,10.8715,0.59394,-1.921,0.337783960795051,1683.51230130623
"588",449.91728,2020-07-17 18:30:00,170.49106,40.41433,23.11333,13.966,10.884,0.57075,-0.977,0.378938679572387,1686.08340211667
"589",304.88182,2020-07-17 19:00:00,148.37283,43.38947,22.68267,13.9925,10.9115,0.58212,-0.047,0.486656862649272,1560.67695029749
"590",231.67806,2020-07-17 19:30:00,129.26367,43.09425,22.29,14.0065,10.92,0.69063,1.211,0.557945236592537,1531.85083817184
"591",139.79583,2020-07-17 20:00:00,92.22689,43.60694,21.92033,14.03,10.968,0.39994,1.228,0.659725615563783,1484.25459940607
"592",76.45778,2020-07-17 20:30:00,59.83056,46.23294,21.402,14.044,11.005,0.24546,4.371,0.782530698641786,1371.01563534477
"593",32.03872,2020-07-17 21:00:00,30.09333,48.26142,20.94833,14.025,11.025,0.11118,5.435,0.939280033659272,1283.0830698007
"594",31.94889,2020-07-18 03:30:00,28.58917,74.06875,14.93133,13.275,11.209,0.31378,4.192,0.894840791025917,440.410487284846
"595",79.38923,2020-07-18 04:00:00,56.282,74.65747,14.681,13.211,11.201,0.2598,2.895,0.708937471745223,423.520200670863
"596",152.07828,2020-07-18 04:30:00,87.27022,75.58986,14.556,13.1515,11.205,0.24545,1.639,0.573850651125197,404.658637598087
"597",173.83188,2020-07-18 05:00:00,112.83194,76.45664,14.78767,13.0825,11.2,0.38775,1.143,0.64908657721472,396.16983705697
"598",414.18895,2020-07-18 05:30:00,168.76911,76.32256,15.33367,13.025,11.1875,0.46073,-2.675,0.407468885879259,412.673557762287
"599",436.30422,2020-07-18 06:00:00,276.08228,75.94219,15.79267,12.97,11.1865,0.51328,-3.565,0.632774718520944,431.821853079584
"600",490.60705,2020-07-18 06:30:00,269.99606,75.95636,16.20533,12.9085,11.1585,0.53991,-6.563,0.550330575151743,443.094097387979
"601",524.26677,2020-07-18 07:00:00,178.54939,75.82006,16.468,12.9015,11.1515,0.43709,-6.218,0.340569725599812,453.125040778851
"602",806.90933,2020-07-18 07:30:00,190.64578,69.29653,17.826,12.8875,11.126,0.53027,-7.358,0.236266669515396,627.021479658647
"603",993.73845,2020-07-18 08:00:00,188.83273,65.18772,18.56867,12.885,11.11,0.63592,-8.791,0.190022565796865,744.862629733795
"604",1100.9739,2020-07-18 08:30:00,192.85722,59.36244,19.45433,12.901,11.1035,0.68779,-8.014,0.175169656610388,918.894296347479
"605",1219.00453,2020-07-18 09:00:00,206.23422,56.0954,20.29933,12.9415,11.0915,0.69672,-6.727,0.16918248859994,1046.13278269774
"606",1305.6977,2020-07-18 09:30:00,210.652,54.02189,21.012,13.006,11.0885,0.76846,-7.445,0.161332902707878,1144.69589477822
"607",1394.07427,2020-07-18 10:00:00,227.55911,51.715,21.56633,13.0775,11.079,0.96714,-5.671,0.163233132478659,1243.6715006715
"608",1464.27147,2020-07-18 10:30:00,232.22739,50.61925,21.75433,13.166,11.0725,1.16201,-10.014,0.158595857911511,1286.59165251046
"609",1498.39967,2020-07-18 11:00:00,231.83839,51.89258,21.85067,13.2665,11.0585,1.26002,-10.733,0.154723999638895,1260.80874826568
"610",1388.98525,2020-07-18 11:30:00,323.42739,52.84842,21.96933,13.404,11.069,1.21628,-7.62,0.232851565558382,1244.73419551022
"611",1569.72377,2020-07-18 12:00:00,497.25845,51.63401,22.41567,13.5215,11.06,1.01814,-10.416,0.316780862660951,1311.95209427412
"612",1096.79896,2020-07-18 12:30:00,588.13133,51.39894,22.531,13.6325,11.0425,1.06612,-11.211,0.53622528051996,1327.59441015241
"613",1513.07362,2020-07-18 13:00:00,677.11944,50.26886,22.83567,13.759,11.0495,1.08476,-12.32,0.447512553949622,1383.79148160496
"614",1046.32318,2020-07-18 13:30:00,603.84578,49.84692,22.93233,13.8695,11.055,0.99559,-7.472,0.577112111766462,1403.72220847045
"615",1224.38582,2020-07-18 14:00:00,547.07473,47.72472,23.24433,13.9715,11.056,1.02822,-11.103,0.446815636920722,1490.97366008195
"616",1509.51962,2020-07-18 14:30:00,386.36077,45.28811,23.564,14.049,11.0475,1.08299,-6.661,0.255949485439613,1590.83955835669
"617",1287.62533,2020-07-18 15:00:00,286.98938,42.29856,23.72167,14.146,11.071,1.00413,-5.033,0.222882676593509,1693.76284443511
"618",1286.24643,2020-07-18 15:30:00,305.32017,42.18739,23.713,14.2125,11.075,1.05775,-7.045,0.237372997023595,1696.14131723989
"619",1147.84817,2020-07-18 16:00:00,291.25162,40.66539,23.75833,14.2645,11.0925,1.06996,-3.71,0.253737060015525,1745.54710448834
"620",981.39938,2020-07-18 16:30:00,200.54328,39.13595,23.76667,14.2925,11.0875,0.92036,-4.131,0.204344208980446,1791.43941513877
"621",844.31294,2020-07-18 17:00:00,174.90266,39.97389,23.65167,14.3285,11.1025,0.81055,-4.276,0.207153830900661,1754.59568450504
"622",690.59812,2020-07-18 17:30:00,156.72311,39.6477,23.41733,14.348,11.1045,0.76527,-0.487,0.226938222768403,1739.40315755025
"623",537.97906,2020-07-18 18:00:00,144.533,43.80325,22.98533,14.356,11.125,0.66639,-1.267,0.268659155618436,1577.92880159422
"624",465.63577,2020-07-18 18:30:00,140.92239,51.68861,22.43967,14.379,11.1585,0.51658,1.255,0.30264511250929,1312.38313422505
"625",340.30539,2020-07-18 19:00:00,121.61828,55.83578,21.81133,14.3735,11.1725,0.61027,0.701,0.357379822870275,1154.68888765018
"626",254.29778,2020-07-18 19:30:00,108.07616,57.48403,21.36167,14.395,11.209,0.56779,-1.296,0.42499844080432,1081.44771757539
"627",149.16011,2020-07-18 20:00:00,84.24983,59.63372,20.55833,14.3885,11.2275,0.53167,2.597,0.564828156804121,977.316736650297
"628",83.20894,2020-07-18 20:30:00,57.99533,62.19631,20.00667,14.391,11.265,0.44765,2.521,0.696984362497587,884.611209153383
"629",30.22678,2020-07-18 21:00:00,27.83861,63.95956,19.538,14.365,11.274,0.33391,5.546,0.92099158428387,819.193015758973
"630",30.40344,2020-07-19 03:30:00,26.56244,86.52947,15.31067,13.5935,11.445,0.10925,4.264,0.873665611522907,234.431051777001
"631",69.12245,2020-07-19 04:00:00,55.75311,86.72875,15.089,13.525,11.449,0.05988,3.185,0.80658469137017,227.695347248234
"632",96.17472,2020-07-19 04:30:00,83.94228,87.16567,14.67733,13.4475,11.426,0.12374,2.48,0.872810235371624,214.434414780621
"633",153.55867,2020-07-19 05:00:00,136.66423,86.55331,14.566,13.386,11.424,0.18253,1.003,0.889980552709919,223.056310725804
"634",271.27917,2020-07-19 05:30:00,148.1455,86.37169,14.67733,13.3325,11.4235,0.18171,-1.243,0.546099798226307,227.700135441342
"635",452.38822,2020-07-19 06:00:00,176.74933,81.66633,15.39433,13.2935,11.42,0.25813,-4.166,0.390702768520365,320.783844687399
"636",583.87827,2020-07-19 06:30:00,179.64783,76.80381,16.35267,13.242,11.396,0.25304,-5.744,0.307680280685904,431.509742285411
"637",716.86501,2020-07-19 07:00:00,240.32728,70.35126,17.515,13.2065,11.3725,0.50172,-9.016,0.335247608193347,593.726973232039
"638",650.21395,2020-07-19 07:30:00,407.98912,67.73892,18.15567,13.199,11.3625,0.56187,-10.794,0.62746903538443,672.630851580308
"639",742.5887,2020-07-19 08:00:00,475.35117,66.47908,18.64867,13.2025,11.339,0.43066,-7.881,0.640127125554159,720.83160817158
"640",976.65712,2020-07-19 08:30:00,407.34744,65.61586,19.10533,13.251,11.3515,0.52154,-9.167,0.417083366985539,760.783025815965
"641",1202.50713,2020-07-19 09:00:00,314.52623,61.92281,19.91655,13.29,11.3375,0.42427,-11.94,0.261558723564491,886.052839222765
"642",1248.26823,2020-07-19 09:30:00,282.77189,58.69597,20.51833,13.3315,11.3125,0.42958,-8.463,0.226531352159784,997.558006600292
"643",1328.20737,2020-07-19 10:00:00,334.90151,57.32908,21.27433,13.41,11.3075,0.64917,-9.414,0.252145498936661,1079.59598607025
"644",1189.29526,2020-07-19 10:30:00,442.82638,56.29639,21.35567,13.4985,11.295,0.61848,-7.048,0.37234351711786,1111.24836303321
"645",1512.60201,2020-07-19 11:00:00,447.19811,53.83215,21.911,13.6065,11.2965,0.54774,-12.907,0.29564823201577,1214.43774898504
"646",1135.04645,2020-07-19 11:30:00,541.41078,53.99956,22.007,13.701,11.2715,0.59206,-7.947,0.476994382036083,1217.1374005257
"647",1233.77879,2020-07-19 12:00:00,586.71072,50.00934,22.46533,13.84,11.29,0.53545,-7.91,0.475539638673802,1360.11884455547
"648",1307.35827,2020-07-19 12:30:00,509.71561,49.02919,22.67333,13.9415,11.2765,0.5245,-8.822,0.389882117011429,1404.40180819442
