"","PPFD","Time","PPFDdiff","RelHum","AirTemp","SoilTempA","SoilTempB","FricVel","NEP","DiffuseFract","VaporPressureDeficit"
"502",149.91472,2020-07-22 18:30:00,149.51578,77.43889,12.738,13.5015,11.764,0.74494,0.371,0.997338887068595,332.274591538657
"503",86.41005,2020-07-22 19:00:00,85.4565,79.82286,12.68,13.4685,11.755,0.6177,1.736,0.98896482527206,296.036137773255
"504",26.84461,2020-07-22 19:30:00,26.56178,83.49747,12.31667,13.4395,11.758,0.51221,3.736,0.98946417921512,236.413560380269
"505",48.1475,2020-07-22 20:00:00,48.14461,87.84408,11.48933,13.4125,11.7615,0.81681,5.509,0.999939976115063,164.891591962438
"506",18.69683,2020-07-22 20:30:00,18.56622,87.49697,11.449,13.3875,11.765,0.75522,5.177,0.99301432381853,169.147693612862
"507",23.824,2020-07-23 04:30:00,23.78778,95.23442,10.54067,12.7685,11.6765,0.62916,5.081,0.998479684351914,60.6936793367584
"508",32.69,2020-07-23 05:00:00,32.67839,93.54756,10.621,12.746,11.668,0.83883,1.763,0.999644845518507,82.6187300025958
"509",53.2185,2020-07-23 05:30:00,53.18589,92.50806,10.61733,12.7125,11.66,0.79996,3.398,0.999387243157924,95.9052889793736
"510",65.93967,2020-07-23 06:00:00,65.89028,91.27569,10.63733,12.6895,11.645,0.84873,2.406,0.999250981996119,111.830034597533
"511",132.53589,2020-07-23 06:30:00,132.31217,89.305,10.84533,12.6645,11.6315,0.84496,1.195,0.998312004393678,139.003358475256
"512",164.06989,2020-07-23 07:00:00,163.74755,88.50022,10.873,12.6405,11.619,0.84054,-2.082,0.998035349447726,149.738586385175
"513",166.77072,2020-07-23 07:30:00,166.06289,87.34567,11.03033,12.624,11.6125,0.88339,-1.099,0.995755669820218,166.504880853826
"514",246.10572,2020-07-23 08:00:00,245.05261,86.67111,11.076,12.6035,11.604,0.72135,-2.902,0.995720904008245,175.913693367196
"515",340.14061,2020-07-23 08:30:00,337.7144,86.59928,11.202,12.597,11.598,0.85294,-4.416,0.992867038134612,178.347543031162
"516",202.94706,2020-07-23 09:00:00,202.31945,84.57489,11.39033,12.59,11.5765,0.87556,-1.861,0.996907518640575,207.86965034495
"517",232.31044,2020-07-23 09:30:00,232.19972,83.99244,11.444,12.58,11.564,0.70429,-3.6,0.999523396365656,216.487149364641
"518",154.49112,2020-07-23 10:00:00,154.10739,84.12603,11.53267,12.58,11.555,0.60047,0.308,0.997516167919554,215.944551294136
"519",228.51546,2020-07-23 10:30:00,228.19317,82.99803,11.86533,12.574,11.5465,0.76523,0.853,0.998589635904722,236.431548104181
"520",171.81345,2020-07-23 11:00:00,171.68868,83.92856,11.752,12.57,11.5275,0.70678,1.056,0.999273805397657,221.825023174204
"521",376.83894,2020-07-23 11:30:00,375.12061,84.08981,12.103,12.573,11.5215,0.77297,-5.969,0.995440147453976,224.744257964036
"522",390.86494,2020-07-23 12:00:00,388.86594,82.09867,12.20533,12.57,11.509,0.93722,-3.532,0.994885701439479,254.580629593305
"523",531.20067,2020-07-23 12:30:00,508.38349,80.98189,12.52967,12.5775,11.5035,0.72186,-5.768,0.957046025563183,276.291972569386
"524",443.42722,2020-07-23 13:00:00,438.66145,78.06733,12.474,12.5835,11.49,0.9227,-4.417,0.989252418920065,317.471383768343
"525",319.41267,2020-07-23 13:30:00,317.45094,76.35486,12.43433,12.6115,11.486,0.93215,-4.282,0.993858321274482,341.368200280832
"526",329.279,2020-07-23 14:00:00,329.15595,79.095,12.05867,12.6375,11.484,0.76779,-1.486,0.999626304744609,294.438602932868
"527",239.65139,2020-07-23 14:30:00,239.65111,75.75281,12.11967,12.646,11.4715,0.83271,-1.562,0.999998831636236,342.887465497205
"528",116.31345,2020-07-23 15:00:00,115.78128,75.87503,11.95467,12.6495,11.4535,0.76025,1.25,0.995424690781677,337.468509897659
"529",271.496,2020-07-23 15:30:00,270.9255,76.46111,11.865,12.6615,11.4575,0.62986,-0.978,0.997898679906886,327.327655071564
"530",123.24133,2020-07-23 16:00:00,123.23139,74.78778,11.94767,12.6535,11.4575,0.89213,-2.342,0.999919345239134,352.514529075126
"531",182.27478,2020-07-23 16:30:00,182.27478,76.8095,11.661,12.6485,11.4485,0.67955,0.759,1,318.16597129763
"532",271.78378,2020-07-23 17:00:00,270.9119,75.4808,11.89067,12.63,11.436,0.63105,-0.681,0.996792008706333,341.537859853852
"533",338.98311,2020-07-23 17:30:00,338.61872,73.88692,12.168,12.6125,11.43,0.7456,-3.297,0.998925049687579,370.450965511779
"534",206.50594,2020-07-23 18:00:00,204.57633,76.91467,11.895,12.604,11.426,0.77126,0.289,0.99065591043047,321.656808996344
"535",191.65283,2020-07-23 18:30:00,189.15422,81.50794,11.44967,12.604,11.4185,0.8111,-0.529,0.986962832742934,250.181604232476
"536",115.33889,2020-07-23 19:00:00,114.86577,82.00867,11.35767,12.611,11.4185,0.7093,0.391,0.995898001099196,241.927969856979
"537",62.79311,2020-07-23 19:30:00,62.63344,89.39008,10.37467,12.615,11.4335,0.61437,3.303,0.99745720509782,133.636986173917
"538",49.88711,2020-07-23 20:00:00,49.71256,91.66833,10.297,12.6175,11.431,0.57925,3.507,0.996501100183996,104.398048518428
"539",18.00583,2020-07-23 20:30:00,17.85728,86.75942,10.341,12.6,11.427,0.75601,4.551,0.991749894339778,166.396631709827
"540",20.64795,2020-07-24 03:30:00,19.89261,91.77908,8.81633,12.061,11.3735,0.36599,1.413,0.963418160156335,93.2469534897305
"541",175.10856,2020-07-24 05:30:00,173.25734,88.58158,9.45233,11.9115,11.3225,0.54372,-0.453,0.989428158166568,135.194664466742
"542",419.37649,2020-07-24 09:30:00,412.99005,83.3995,10.29967,11.909,11.2115,0.75937,-4.962,0.984771583166238,208.045825169414
"543",461.2199,2020-07-24 10:30:00,460.16723,89.07375,9.798,11.9665,11.1975,0.58754,-9.568,0.997717639676866,132.40823821775
"544",383.84477,2020-07-24 11:00:00,380.78161,85.25417,10.31345,11.9715,11.1845,0.61569,-4.573,0.992019794876976,184.972469731205
"545",230.11167,2020-07-24 13:30:00,229.99516,88.69275,9.892,12.0405,11.1485,0.55189,-3.763,0.999493680611679,137.892266355016
"546",419.83312,2020-07-24 15:30:00,417.47494,93.92917,10.10233,12.076,11.1085,0.4817,-9.092,0.994383053914374,75.0848294550524
"547",339.93701,2020-07-24 16:00:00,339.65678,93.46089,10.178,12.0985,11.103,0.47533,-3.401,0.999175641393092,81.2872518406125
"548",173.90962,2020-07-24 17:00:00,173.83545,95.17264,9.94767,12.157,11.1205,0.53807,0.644,0.999573514104625,59.0899706547536
"549",201.77178,2020-07-24 17:30:00,201.67061,94.40089,10.09067,12.151,11.1025,0.643,-1.732,0.999498591924004,69.1964890698021
"550",224.37995,2020-07-24 18:00:00,223.11128,94.361,10.14967,12.152,11.0975,0.42276,-0.021,0.9943458851827,69.9652705832036
"551",208.84289,2020-07-24 18:30:00,207.43383,93.80969,10.25733,12.1515,11.094,0.44287,-1.212,0.993253014263497,77.3607759273045
"552",217.48762,2020-07-24 19:00:00,203.05141,92.63575,10.26567,12.14,11.081,0.57875,-2.28,0.93362284253237,92.0829326570667
"553",275.14027,2020-07-25 06:30:00,264.32844,94.92842,11.579,11.735,10.98,0.38267,-2.541,0.960704298211236,69.2040442751693
"554",572.558,2020-07-25 09:00:00,527.5555,82.30263,13.28633,11.82,10.904,0.41173,-6.507,0.921400975970993,270.160154074981
"555",570.18158,2020-07-25 13:30:00,500.31339,69.02552,15.08167,12.3725,10.8675,0.3549,-7.005,0.877463263544922,531.179787144532
"556",902.81798,2020-07-25 14:00:00,550.40211,71.3781,15.23167,12.4475,10.8635,0.44809,-10.064,0.609649034681387,495.592584227076
"557",971.63477,2020-07-25 15:30:00,620.37172,65.33753,15.90133,12.641,10.8915,0.651,-11.793,0.638482420714524,626.506944071842
"558",645.75722,2020-07-25 16:00:00,587.72922,65.58035,15.89733,12.665,10.8825,0.4734,-6.045,0.910139603239744,621.959039921586
"559",771.84405,2020-07-25 16:30:00,621.519,59.64438,16.228,12.696,10.88,0.55228,-3.364,0.805239089424865,744.779234994049
"560",498.27861,2020-07-25 17:00:00,423.62461,59.31717,15.982,12.7425,10.886,0.55282,-7.407,0.850176189581969,739.12236291275
"561",384.94445,2020-07-25 17:30:00,367.59667,59.49729,15.96167,12.793,10.9015,0.45683,-3.365,0.954934328836278,734.894830768855
"562",171.22739,2020-07-25 18:00:00,170.00305,66.4315,15.526,12.8225,10.905,0.55948,-1.266,0.992849625284833,592.329193121218
"563",99.20128,2020-07-25 18:30:00,98.42866,70.81442,14.64933,12.8605,10.921,0.63399,3.843,0.992211592431065,486.748514826619
"564",177.36227,2020-07-25 19:00:00,174.53711,70.55625,14.58667,12.8835,10.9465,0.50209,0.48,0.984071245817952,489.071241798145
"565",103.94462,2020-07-25 19:30:00,98.29044,74.51478,14.447,12.884,10.964,0.46196,0.95,0.945603918702093,419.514709795247
"566",38.77339,2020-07-25 20:30:00,36.85867,79.52264,13.735,12.8575,10.9755,0.37856,2.851,0.950617678774025,321.870266375741
"567",1159.78199,2020-07-26 09:30:00,273.76962,69.85544,16.07167,11.6785,10.902,0.46686,-13.379,0.236052656758362,550.809016204282
"568",1538.12157,2020-07-26 12:00:00,408.044,61.85016,18.27467,12.246,10.8615,0.56583,-8.346,0.265287223037903,801.372906556775
"569",1264.39791,2020-07-26 12:30:00,396.74372,59.47453,18.58433,12.3815,10.8585,0.57448,-8.49,0.313780746442392,867.955540986095
"570",1266.76272,2020-07-26 13:00:00,363.77478,60.44543,18.82967,12.5065,10.8485,0.5145,-10.916,0.287168839322963,860.257796166949
"571",1400.16288,2020-07-26 13:30:00,318.08728,55.21578,19.397,12.6325,10.8525,0.68902,-5.191,0.227178769372889,1009.05486319263
"572",875.18221,2020-07-26 14:00:00,339.42906,50.45953,19.73167,12.751,10.8515,0.58379,-9.358,0.387838162295369,1139.66635002337
"573",1064.0214,2020-07-26 16:00:00,179.07144,32.26504,20.99433,13.0505,10.8685,0.81237,-4.34,0.16829684064625,1684.53690648009
"574",936.9645,2020-07-26 16:30:00,165.16578,32.92839,21.051,13.0965,10.8635,1.07197,-5.925,0.176277521720407,1673.85511459377
"575",810.24928,2020-07-26 17:00:00,155.14377,35.73219,20.90448,13.1275,10.87,0.8957,-3.881,0.191476591006659,1589.51030550873
"576",687.04605,2020-07-26 17:30:00,146.10728,38.33211,20.73033,13.151,10.8785,0.81486,-5.023,0.212660097529125,1508.95637036982
"577",559.13611,2020-07-26 18:00:00,139.51728,39.52033,20.546,13.1625,10.885,0.82889,-4.158,0.249522929220222,1463.17394290498
"578",427.08033,2020-07-26 18:30:00,121.12306,40.87644,20.25333,13.189,10.912,0.56033,-2.705,0.283607208039762,1404.76393414756
"579",310.96067,2020-07-26 19:00:00,111.95433,43.04856,20.058,13.2115,10.925,0.38242,-2.499,0.360027298629116,1336.91121478973
"580",204.0785,2020-07-26 19:30:00,94.55906,45.53025,19.61433,13.2315,10.96,0.38402,-0.783,0.463346506368873,1243.97134338283
"581",111.45366,2020-07-27 04:30:00,69.69595,73.55533,12.54167,12.4685,11.143,0.38602,6.554,0.62533567762602,384.486625838435
"582",321.25595,2020-07-27 05:30:00,116.58883,69.57942,13.146,12.375,11.138,0.41617,9.918,0.362915706308319,460.150953359637
"583",449.89478,2020-07-27 06:00:00,150.82539,68.27258,13.44467,12.3305,11.1285,0.45121,10.807,0.335245921279638,489.364500539745
"584",657.76078,2020-07-27 07:00:00,217.89639,62.13314,15.434,12.249,11.0985,0.57082,-9.182,0.331269964134985,664.244427699941
"585",681.73828,2020-07-27 07:30:00,199.47856,61.45128,15.99733,12.238,11.081,0.48947,5.063,0.292602844598957,701.036184682001
"586",800.53906,2020-07-27 08:00:00,254.6255,58.33192,17.155,12.246,11.069,0.61895,-0.67,0.318067553131011,815.646762820756
"587",839.07711,2020-07-27 08:30:00,300.64916,55.66772,17.82633,12.253,11.0485,0.62821,-8.323,0.358309333453275,905.365724702565
"588",1414.00913,2020-07-27 10:00:00,302.08928,45.95875,19.759,12.407,11.01,1.04958,-9.379,0.213640261290251,1245.31490661262
"589",1303.88171,2020-07-27 11:00:00,544.66089,44.18039,20.137,12.6045,10.9875,0.86067,-10.532,0.417722624546977,1316.76079242329
"590",1200.08013,2020-07-27 11:30:00,534.41128,44.04839,20.21433,12.754,10.9865,0.91249,-11.902,0.445312997557921,1326.19927145426
"591",1402.41291,2020-07-27 12:00:00,418.52117,42.10833,20.66633,12.88,10.983,1.10001,-13.62,0.298429347744667,1410.98498941136
"592",1203.01208,2020-07-27 12:30:00,354.3735,41.79594,20.82567,13.015,10.9935,1.01473,-9.601,0.294571855005812,1432.57896303758
"593",1314.66746,2020-07-27 13:30:00,378.14811,41.2665,21.37467,13.199,10.994,0.82167,-7.433,0.287637841131323,1495.15123390488
"594",959.11686,2020-07-27 14:00:00,313.43466,42.03817,21.26533,13.2685,10.976,0.84617,-5.099,0.326795068538364,1465.65501241805
"595",886.50692,2020-07-27 15:00:00,496.39301,42.29822,21.484,13.42,10.995,0.69444,-8.554,0.559942622895713,1478.75185017887
"596",586.64558,2020-07-27 15:30:00,484.77433,44.43428,21.21467,13.496,11.0225,0.7682,-4.588,0.826349582315101,1400.70829806918
"597",567.75007,2020-07-27 16:00:00,460.34589,44.95881,21.271,13.555,11.0275,0.67144,-5.181,0.810824893425376,1392.28589918189
"598",42.23267,2020-07-27 19:30:00,42.18606,51.64053,19.78733,13.7785,11.116,0.3537,4.673,0.998896352042151,1116.34467042874
"599",13.81306,2020-07-28 05:00:00,13.62072,96.57631,14.19267,13.485,11.351,0.39869,5.43,0.986075496667646,55.4374992104415
"600",51.64083,2020-07-28 06:00:00,51.64,97.93092,14.476,13.4415,11.3535,0.36195,4.181,0.999983927446557,34.123251475467
"601",81.81744,2020-07-28 06:30:00,81.80916,98.16975,14.759,13.42,11.3585,0.52193,3.613,0.999898799082445,30.7411647496674
"602",78.66167,2020-07-28 07:00:00,78.661,98.21333,14.94,13.406,11.343,0.48817,4.586,0.999991482509842,30.3613503639792
"603",110.12517,2020-07-28 07:30:00,110.09822,98.1768,14.99,13.4085,11.344,0.51782,3.351,0.999755278470853,31.0820351458462
"604",100.26194,2020-07-28 08:00:00,100.2316,97.49039,14.90933,13.4125,11.346,0.57407,1.836,0.999697392649693,42.5622838376871
"605",180.93267,2020-07-28 08:30:00,180.92961,97.33081,14.883,13.435,11.3525,0.44011,4.77,0.999983087631438,45.1919809592221
"606",333.17683,2020-07-28 09:00:00,330.801,96.98675,15.105,13.4475,11.3585,0.51004,-2.355,0.992869162000251,51.7516868432683
"607",337.90745,2020-07-28 09:30:00,333.31577,96.09458,15.291,13.4665,11.3625,0.51948,-1.957,0.986411427152612,67.8812031252444
"608",670.495,2020-07-28 10:00:00,646.50595,94.54267,15.82833,13.4705,11.344,0.55505,-6.605,0.964221880849223,98.1791859133391
"609",748.92313,2020-07-28 10:30:00,673.0115,91.57139,16.24733,13.49,11.335,0.58458,-8.696,0.898638956444034,155.745210906329
"610",800.02262,2020-07-28 11:00:00,609.60695,89.40242,16.55033,13.5125,11.3225,0.55786,-3.928,0.761987142313551,199.638461927385
"611",852.21556,2020-07-28 11:30:00,633.93645,86.67256,17.19967,13.5755,11.326,0.57664,-5.361,0.743868663932867,261.621278235571
"612",501.13106,2020-07-28 12:00:00,495.94983,86.93181,17.22067,13.65,11.3285,0.56859,-8.3,0.989660928221053,256.873189008475
"613",533.76911,2020-07-28 12:30:00,529.98067,85.70455,17.15033,13.73,11.3285,0.59192,-4.672,0.992902474255208,279.748704738445
"614",209.63844,2020-07-28 13:00:00,208.055,88.41925,16.82067,13.805,11.334,0.53763,0.407,0.992446805080213,221.938662149656
"615",368.87844,2020-07-28 13:30:00,367.13106,89.47836,16.65733,13.884,11.3515,0.62057,-2.648,0.995262992328855,199.560697096348
"616",486.91706,2020-07-28 14:00:00,483.47877,89.18928,16.71667,13.927,11.3575,0.68481,-5.556,0.992938653659003,205.81801378097
"617",419.99761,2020-07-28 14:30:00,415.95572,89.22675,16.79367,13.9615,11.3615,0.6409,-3.496,0.990376397618072,206.109870462702
"618",499.15644,2020-07-28 15:00:00,491.33606,87.48908,17.078,14.005,11.366,0.42702,-6.327,0.984332807566301,243.708464138194
"619",602.66606,2020-07-28 15:30:00,566.63267,85.56292,17.58467,14.0225,11.361,0.54973,-8.959,0.940210022777788,290.381604918035
"620",295.78833,2020-07-28 16:00:00,294.73489,87.05881,17.47833,14.0725,11.385,0.4957,-1.061,0.996438534272126,258.552919726641
"621",234.90128,2020-07-28 16:30:00,234.32166,87.95233,17.46967,14.094,11.375,0.54195,0.438,0.997532495352941,240.5696524236
"622",136.24633,2020-07-28 17:00:00,135.48583,89.18908,17.17167,14.146,11.4,0.61098,3.243,0.994418198273671,211.845618389487
"623",164.01472,2020-07-28 17:30:00,163.72577,92.00986,16.54,14.1765,11.41,0.50484,-0.738,0.998238267882297,150.420343952573
"624",113.80978,2020-07-28 18:00:00,113.78406,94.82989,16.04933,14.2,11.4235,0.38727,9.992,0.999774008876917,94.3349150291567
"625",62.66017,2020-07-28 18:30:00,62.66017,96.254,15.88433,14.22,11.4465,0.36943,3.375,1,67.6335492342482
"626",50.88122,2020-07-28 19:00:00,50.82022,96.85628,15.801,14.225,11.46,0.37145,4.623,0.998801129375436,56.457784039284
"627",202.27433,2020-07-29 06:00:00,192.23772,95.5525,14.93967,13.921,11.646,0.37324,1.027,0.950381197653701,75.5759236815236
"628",378.7575,2020-07-29 06:30:00,299.17889,94.72028,15.34233,13.9125,11.646,0.44172,-8.125,0.789895619228662,92.0713002116934
"629",478.93117,2020-07-29 07:00:00,311.9775,92.94097,15.43,13.895,11.641,0.52046,-3.259,0.651403624449835,123.79474077192
"630",559.92911,2020-07-29 07:30:00,315.83956,91.64581,15.425,13.904,11.6445,0.50623,-4.78,0.56407061958254,146.461064750034
"631",289.03372,2020-07-29 08:00:00,284.30383,91.50669,15.45967,13.901,11.6385,0.37317,-2.641,0.983635507995399,149.231602906949
"632",401.31505,2020-07-29 08:30:00,397.90794,91.12228,15.60933,13.9075,11.6335,0.41228,-4.58,0.99151013648753,157.489686266597
"633",455.99279,2020-07-29 09:00:00,455.90101,88.92811,15.81933,13.935,11.6485,0.414,-5.054,0.999798724887733,199.07236083039
"634",422.56872,2020-07-29 09:30:00,422.01317,87.97747,15.96567,13.949,11.6445,0.44669,-4.838,0.998685302594096,218.196595872274
"635",424.14972,2020-07-29 10:30:00,422.99378,88.08944,16.228,14.0025,11.6525,0.3508,-3.972,0.997274688758488,219.814186107182
"636",299.39516,2020-07-29 11:30:00,299.12689,90.16117,16.20633,14.0665,11.643,0.45708,0.356,0.999103960130818,181.328846742845
"637",69.15183,2020-07-29 17:30:00,68.07772,91.67733,12.81633,14.237,11.7335,0.67534,3.55,0.984467366951822,123.205067921265
"638",56.55989,2020-07-29 18:00:00,56.49317,93.83086,12.44967,14.248,11.7475,0.59713,6.913,0.998820365456863,89.1545555167977
"639",92.64694,2020-07-29 18:30:00,92.64678,92.31992,12.362,14.231,11.7665,0.54754,6.112,0.999998273013658,110.352503943355
"640",79.77933,2020-07-29 19:00:00,79.77333,93.05419,12.26433,14.1835,11.7715,0.38403,3.263,0.999924792549649,99.1629344989569
"641",43.95194,2020-07-29 19:30:00,43.68094,93.63189,12.379,14.135,11.7775,0.3685,4.604,0.993834174327686,91.6035685185223
"642",21.87228,2020-07-29 20:00:00,21.796,93.39139,12.58,14.0715,11.7775,0.40957,7.341,0.996512480637592,96.3265373563727
"643",18.61917,2020-07-30 04:00:00,18.58628,98.5695,11.395,13.19,11.781,0.48181,3.98,0.998233541022505,19.2834647102397
"644",51.79283,2020-07-30 04:30:00,51.78289,98.70122,11.42233,13.1275,11.7765,0.42057,5.17,0.999808081543333,17.5395794923529
"645",69.58711,2020-07-30 05:00:00,69.58711,98.79625,11.492,13.0725,11.762,0.52238,5.047,1,16.3314126519151
"646",78.00078,2020-07-30 05:30:00,78.00078,98.84683,11.59967,13.025,11.755,0.41223,3.467,1,15.7570682200451
"647",162.67722,2020-07-30 06:00:00,162.60133,98.77447,11.649,12.994,11.745,0.46588,5.933,0.999533493380327,16.800529302589
"648",175.38461,2020-07-30 06:30:00,175.24444,98.27458,11.88567,12.963,11.731,0.54467,2.301,0.999200785063182,24.0261436899928
"649",292.12166,2020-07-30 07:00:00,289.6485,96.48731,12.21167,12.9545,11.7225,0.53145,-6.996,0.991533801362076,49.9759591786299
"650",395.38655,2020-07-30 07:30:00,368.17644,93.45231,12.755,12.9365,11.6975,0.48014,-4.965,0.93118099237316,96.5403143239287
"651",430.33242,2020-07-30 08:00:00,384.03894,90.34936,13.19567,12.955,11.6975,0.50789,-3.172,0.892423908010463,146.45293907022
"652",729.1138,2020-07-30 08:30:00,462.43828,87.15414,13.84833,12.956,11.6735,0.63982,-9.05,0.634247054437867,203.408630888355
"653",671.97963,2020-07-30 09:00:00,350.98262,83.32122,14.10933,12.969,11.6415,0.49138,-3.483,0.522311398040444,268.613300929634
"654",581.39884,2020-07-30 09:30:00,486.27878,81.06994,14.43567,13,11.635,0.61789,-5.861,0.836394479218431,311.381352438155
"655",933.76599,2020-07-30 10:00:00,673.84911,77.55758,14.876,13.0485,11.624,0.44925,-7.231,0.721646662243503,379.800617983217
"656",928.02487,2020-07-30 10:30:00,773.85283,73.47347,15.207,13.0875,11.6075,0.43642,-12.128,0.83387078839816,458.583264922678
"657",537.6335,2020-07-30 11:00:00,516.98744,74.41458,15.25167,13.1525,11.6025,0.43965,-8.491,0.961598263501065,443.585175281728
"658",642.43972,2020-07-30 11:30:00,637.67561,74.90984,15.35633,13.2235,11.59,0.36978,-8.805,0.992584347057495,437.932500205264
"659",1030.28918,2020-07-30 12:00:00,695.89383,70.10414,15.98867,13.289,11.584,0.3508,-10.101,0.67543544425071,543.377040221147
"660",736.03803,2020-07-30 13:30:00,674.5856,64.58779,16.702,13.479,11.565,0.37375,-12.006,0.916509164614769,673.561291119795
"661",849.68784,2020-07-30 14:00:00,775.74445,60.64807,17.317,13.538,11.5705,0.37414,-13.176,0.91297581709537,778.242568552029
"662",53.25839,2020-07-31 04:30:00,53.244,96.56019,12.73167,13.223,11.7225,0.44173,5.862,0.999729807829339,50.6396756429735
"663",99.38022,2020-07-31 05:00:00,99.25183,95.88814,12.83533,13.189,11.7175,0.49062,-6.782,0.998708093018913,60.9459338523627
"664",310.04841,2020-07-31 05:30:00,249.4793,93.44306,13.24067,13.1635,11.713,0.65559,-13.087,0.804646280882395,99.7974296101343
"665",248.88733,2020-07-31 06:00:00,229.21761,90.12431,13.25633,13.1385,11.691,0.61012,-2.526,0.920969380000179,150.462957657796
"666",278.8925,2020-07-31 06:30:00,220.93895,90.23764,13.13733,13.1315,11.6875,0.55939,-2.868,0.792201116917809,147.584799381606
"667",445.98968,2020-07-31 07:00:00,267.20212,88.78317,13.34933,13.125,11.678,0.58084,-4.694,0.599121755463041,171.936435668379
"668",694.65089,2020-07-31 07:30:00,203.50529,85.11011,14.06,13.126,11.682,0.64866,-4.11,0.292960525826146,239.037140523132
"669",669.22889,2020-07-31 08:00:00,203.01427,80.00644,14.72533,13.108,11.645,0.71028,-5.234,0.303355508158053,335.086311537569
"670",910.11843,2020-07-31 08:30:00,233.87044,70.19108,15.372,13.101,11.6295,0.91085,-10.701,0.256967041091564,520.819050147226
"671",969.78176,2020-07-31 09:00:00,361.74534,68.80244,15.69862,13.0965,11.616,0.86668,-9.48,0.373017265245327,556.615088531441
"672",1238.07641,2020-07-31 09:30:00,269.07939,65.39908,16.085,13.125,11.6225,0.94116,-9.147,0.217336658566978,632.774954604059
"673",1278.02612,2020-07-31 10:00:00,290.74867,62.72228,16.39767,13.146,11.6,0.82813,-8.555,0.227498222023819,695.453173538152
"674",1389.3063,2020-07-31 10:30:00,235.08684,58.57431,17.00567,13.1825,11.5915,0.9779,-10.123,0.169211670601364,803.269167529991
"675",1433.41457,2020-07-31 11:00:00,198.43616,54.37961,17.1,13.24,11.586,1.03857,-9.226,0.138435986457149,889.908637565628
"676",1466.00183,2020-07-31 11:30:00,201.398,52.48528,17.68467,13.3175,11.59,0.95736,-7.698,0.137379091811911,961.737248663289
"677",1485.55247,2020-07-31 12:00:00,203.4735,47.7998,17.888,13.3855,11.58,0.94184,-8.602,0.136968235124001,1070.19286758018
"678",1479.20943,2020-07-31 12:30:00,193.88445,46.85155,18.45167,13.46,11.575,0.90458,-6.454,0.13107302189116,1128.89134156993
"679",1465.32047,2020-07-31 13:00:00,200.35161,46.44075,18.50667,13.526,11.5685,0.92532,-8.056,0.136728868600327,1141.54302387156
"680",1460.96857,2020-07-31 13:30:00,227.92938,47.35514,18.966,13.5725,11.559,0.87662,-10.81,0.156012514355459,1154.74111909812
"681",1320.4098,2020-07-31 14:00:00,305.66205,47.21653,19.24633,13.641,11.575,0.83435,-8.719,0.231490291877567,1178.19083181391
"682",1062.03316,2020-07-31 14:30:00,375.37839,47.37201,19.16667,13.679,11.571,0.9152,-7.367,0.353452607826294,1168.90611460635
"683",962.04555,2020-07-31 15:00:00,318.25023,47.54106,18.96667,13.725,11.5725,0.98651,-5.377,0.330805781493402,1150.71115865463
"684",574.16585,2020-07-31 15:30:00,282.92011,48.8352,18.70533,13.771,11.572,0.87573,-1.377,0.492749803911187,1104.15033952215
"685",1006.88036,2020-07-31 16:00:00,232.66984,46.09122,19.63933,13.79,11.584,0.91902,-6.645,0.231079926914058,1233.07233077968
"686",870.93933,2020-07-31 16:30:00,221.24572,46.10053,19.565,13.805,11.5825,0.91126,-8.322,0.254031150482089,1227.18223016296
"687",689.55817,2020-07-31 17:00:00,196.87,45.49942,19.49633,13.8175,11.5935,0.80053,-5.596,0.285501656807286,1235.58550735256
"688",292.81478,2020-07-31 17:30:00,146.53501,49.09183,18.67267,13.829,11.5875,0.54651,-0.364,0.500435838655412,1096.37056058416
"689",261.61717,2020-07-31 18:00:00,156.67488,48.97333,18.865,13.849,11.61,0.54582,0.948,0.598870785124692,1112.21195271517
"690",234.51078,2020-07-31 19:00:00,109.58322,55.96058,17.717,13.86,11.635,0.36102,-2.442,0.467284361085661,893.212431145786
"691",133.87861,2020-07-31 19:30:00,84.172,56.39519,17.45533,13.87,11.6515,0.36836,1.251,0.628718807283703,869.919248904828
"692",59.52883,2020-07-31 20:00:00,54.78489,55.59958,16.86167,13.854,11.6635,0.41922,3.206,0.920308529497388,853.125990474606
"693",503.72415,2020-08-01 06:30:00,146.64572,81.15369,12.66233,12.554,11.686,0.38608,-0.287,0.291123068052227,276.190125778804
"694",773.67616,2020-08-01 07:30:00,157.61617,73.51842,14.165,12.47,11.646,0.41333,-8.539,0.20372370010729,428.030159686952
"695",896.39322,2020-08-01 08:00:00,170.56283,70.29822,14.76133,12.4505,11.6225,0.5429,-4.63,0.190276796158721,498.950717060977
"696",1027.15611,2020-08-01 08:30:00,190.80578,68.05097,15.49233,12.424,11.5845,0.4852,-10.156,0.18576122766772,562.537201683389
"697",1122.13448,2020-08-01 09:00:00,218.39222,65.82219,15.79267,12.4485,11.574,0.64609,-8.986,0.194622145466914,613.469191435211
"698",930.15339,2020-08-01 09:30:00,307.29978,64.79678,16.18133,12.505,11.5625,0.61429,-6.79,0.330375380344526,647.758911574303
"699",835.25489,2020-08-01 10:00:00,381.20072,62.44583,16.342,12.546,11.544,0.55805,-5.433,0.456388492379853,698.13103020889
"700",1152.70131,2020-08-01 10:30:00,490.00245,59.71926,17.06433,12.6155,11.5325,0.51074,-7.79,0.425090564007427,783.976039086208
"701",1100.19625,2020-08-01 11:00:00,373.33157,59.42356,17.299,12.6815,11.519,0.5941,-5.188,0.339331796486309,801.546434262138
