"","AirTemp","Time","FricVel","NEP","PPFD","PPFDdiff","RelHum","SoilTempA","SoilWatCont","DiffuseFract","VaporPressureDeficit"
"4312",11.85733,2017-07-18 04:30:00,0.3568,0.748,99.47867,94.946,100.80333,11.17633,0.25,0.954435759947333,-11.1653107276904
"4313",11.94067,2017-07-18 05:00:00,0.4876,1.446,71.05067,71.799,100.63667,11.194,0.249,1.01053234262253,-8.89774120052425
"4314",11.82367,2017-07-18 05:30:00,0.5107,1.793,48.45933,51.7511,100.37667,11.22633,0.2485,1.06792850829758,-5.22363350677892
"4315",11.843,2017-07-18 06:00:00,0.5911,1.306,104.83467,111.047,100.13333,11.24833,0.248,1.05925835413037,-1.8513726473609
"4316",12.40933,2017-07-18 06:30:00,0.5209,-2.579,332.602,329.778,99.65667,11.26467,0.247,0.991509371561205,4.94856653774423
"4317",12.22933,2017-07-18 07:00:00,0.574,-0.53,211.85167,206.973,98.92,11.32067,0.247,0.976971293169414,15.3833141122252
"4318",12.195,2017-07-18 07:30:00,0.5087,-3.283,350.69567,316.991,98.5,11.39767,0.246,0.903891969923666,21.3174851604913
"4319",12.37967,2017-07-18 08:00:00,0.5875,-3.911,338.61033,292.671,97.99,11.46933,0.2455,0.864329803523714,28.9145888910887
"4320",12.465,2017-07-18 08:30:00,0.552,-3.865,424.20333,385.31,96.88,11.53767,0.245,0.908314416107955,45.1347361907979
"4321",13.03133,2017-07-18 09:00:00,0.605,-4.048,457.47233,425.917,94.18,11.58733,0.2445,0.93102242926911,87.3776764362431
"4322",13.55367,2017-07-18 09:30:00,0.7033,-6.464,613.62033,432.551,84.78,11.64533,0.244,0.70491634460677,236.426743411986
"4323",14.742,2017-07-18 10:00:00,0.7199,-4.764,981.33033,420.288,71.41667,11.72433,0.2435,0.428283919442294,479.563876137524
"4324",15.18233,2017-07-18 10:30:00,0.761,-7.706,906.55233,518.657,65.53667,11.91733,0.243,0.572120309921877,594.848380666361
"4325",15.35867,2017-07-18 11:00:00,0.7539,-6.451,800.35933,583.667,66.69333,12.218,0.242,0.729256195464105,581.433702323479
"4326",15.067,2017-07-18 11:30:00,0.6077,-1.029,507.11833,486.964,68.95667,12.45433,0.242,0.960257145506848,531.858229887368
"4327",12.95233,2017-07-18 12:00:00,0.8265,-8.408,401.509,356.202,93.925,12.53367,0.241,0.887158195706696,90.7359412143514
"4328",13.983,2017-07-18 12:30:00,0.7593,-7.679,606.273,534.085,85.01,12.472,0.241,0.880931527546171,239.445013771614
"4329",14.57067,2017-07-18 13:00:00,0.6646,-8.173,772.99567,543.426,79.21,12.459,0.24,0.703012993591542,344.972624996665
"4330",15.08633,2017-07-18 13:30:00,0.5882,-11.317,840.76967,568.076,75.42667,12.53067,0.2395,0.67566186111352,421.533153053292
"4331",15.148,2017-07-18 14:00:00,0.6519,-3.484,347.70867,326.411,74.66207,12.63967,0.239,0.938748521858831,436.376706067582
"4332",13.85367,2017-07-18 14:30:00,0.5866,-4.234,358.043,323.538,83.88,12.711,0.2385,0.903628893736227,255.341794468909
"4333",15.563,2017-07-18 15:00:00,0.5394,-5.131,755.52,383.467,75.07333,12.67067,0.238,0.507553737822956,440.885221928614
"4334",15.32133,2017-07-18 15:30:00,0.5883,-4.705,457.78133,389.69,74.62333,12.66,0.238,0.851257957592984,441.93906747903
"4335",15.57033,2017-07-18 16:00:00,0.6466,-5.212,470.69067,426.656,72.40667,12.65633,0.237,0.906446690349736,488.28054784117
"4336",15.082,2017-07-18 16:30:00,0.5431,-3.993,299.16133,275.742,73.51333,12.65633,0.237,0.921716720540051,454.22820498459
"4337",15.731,2017-07-18 17:00:00,0.7392,-10.976,624.77867,395.164,72.63,12.62667,0.236,0.632486381137179,489.338499355108
"4338",14.90367,2017-07-18 17:30:00,0.6395,-3.812,295.79667,244.889,74.36,12.62567,0.236,0.827896406000784,434.688685676403
"4339",14.83267,2017-07-18 18:00:00,0.7821,-4.018,402.77933,184.45,76.77333,12.59233,0.2355,0.45794306276839,391.976487052577
"4340",14.956,2017-07-18 18:30:00,0.8127,-3.188,424.44367,194.066,77.14667,12.53067,0.235,0.457224394464406,388.753020512167
"4341",13.46,2017-07-18 19:00:00,0.6927,-0.656,121.04,110.624,84.13,12.46667,0.235,0.913945803040317,245.023967331079
"4342",12.88133,2017-07-18 19:30:00,0.6996,1.73,93.36733,87.097,87.2,12.37367,0.2345,0.932842355029323,190.293814133396
"4343",11.628,2017-07-18 20:00:00,0.7688,2.413,30.26267,31.9217,92.98,12.27767,0.234,1.05482100554908,96.1021273769877
"4344",11.12,2017-07-18 20:30:00,0.7216,2.052,34.48567,34.2219,96.99667,12.17533,0.234,0.992351315778409,39.7537332851509
"4345",11.08967,2017-07-18 21:00:00,0.7559,1.968,30.26267,29.5538,98.55,12.059,0.234,0.976576091931082,19.1543770204571
"4346",11.06333,2017-07-18 21:30:00,0.5916,2.5,16.66667,17.8505,98.53667,11.933,0.2335,1.07102978579404,19.2966705952499
"4347",9.211,2017-07-19 01:30:00,0.5725,2.294,14.05733,15.6102,99.68333,11.278,0.232,1.11046692366189,3.68891887405607
"4348",8.79667,2017-07-19 02:00:00,0.5912,2.276,31.46433,25.3526,99.82667,11.19933,0.2315,0.805756868174215,1.9634066349156
"4349",8.54433,2017-07-19 02:30:00,0.5928,1.424,63.257,38.302,99.95333,11.12233,0.231,0.605498205732172,0.519698017579231
"4350",8.20833,2017-07-19 03:00:00,0.625,1.322,107.51267,51.149,100.10333,11.03733,0.231,0.475748579213966,-1.12468696163091
"4351",7.98267,2017-07-19 03:30:00,0.492,-0.19,175.28667,71.715,100.04667,10.95033,0.231,0.409129798632149,-0.500234328791748
"4352",8.33733,2017-07-19 04:00:00,0.5298,-1.292,258.854,109,99.83,10.869,0.231,0.421086790236968,1.86664328872666
"4353",8.55033,2017-07-19 04:30:00,0.5082,-1.788,264.45033,137.066,99.52667,10.79733,0.231,0.518305271163776,5.27295388858488
"4354",8.75167,2017-07-19 05:00:00,0.4612,-3.208,319.624,172.186,97.38333,10.75133,0.23,0.538714239231097,29.5503611057452
"4355",8.78267,2017-07-19 05:30:00,0.5636,-3.302,239.04367,196.467,92.43333,10.732,0.23,0.821887481898182,85.6307725873487
"4356",8.70333,2017-07-19 06:00:00,0.4319,-2.807,274.85333,174.731,90.16667,10.727,0.23,0.635724515326047,110.686093400765
"4357",9.63133,2017-07-19 06:30:00,0.5619,-7.852,690.25233,277.585,81.18,10.727,0.23,0.402150036929249,225.528697934465
"4358",10.747,2017-07-19 07:00:00,0.5574,-4.063,917.848,336.336,72.38333,10.74633,0.2295,0.366439759088651,356.592767374039
"4359",10.74533,2017-07-19 07:30:00,0.6285,-4.042,614.44433,240.265,70.68333,10.82233,0.229,0.391028101764728,378.501451725265
"4360",10.44267,2017-07-19 08:00:00,0.5167,-3.915,641.63633,187.846,72.10667,10.89167,0.229,0.292760854111861,352.929007757824
"4361",10.94267,2017-07-19 08:30:00,0.5321,-3.388,803.75833,206.246,68.76667,10.931,0.2285,0.256602006227419,408.578240478069
"4362",12.41833,2017-07-19 09:00:00,0.7044,-9.035,1301.28267,328.426,60.22333,10.976,0.228,0.252386362756987,573.657880152852
"4363",12.88,2017-07-19 09:30:00,0.6739,-8.776,1075.50667,408.326,56.39,11.021,0.2275,0.379659198208413,648.280514653495
"4364",12.58033,2017-07-19 10:00:00,0.5466,-6.342,653.99633,409.016,59.83667,11.147,0.227,0.62541023739384,585.429962295224
"4365",12.73267,2017-07-19 10:30:00,0.5349,-5.281,436.117,345.377,61.83,11.298,0.227,0.791936567480745,561.962182093075
"4366",12.76267,2017-07-19 11:00:00,0.4657,-4.648,378.71167,312.05,62.46667,11.406,0.2265,0.823977777077744,553.676399451081
"4367",13.15233,2017-07-19 11:30:00,0.4292,-2.95,493.72833,411.256,62.59667,11.45267,0.226,0.832960101762846,566.008194085088
"4368",13.75233,2017-07-19 12:00:00,0.5453,-5.284,794.00767,413.904,58.63448,11.51067,0.226,0.521284636960749,650.93075871768
"4369",14.53133,2017-07-19 12:30:00,0.6166,-5.467,1115.84833,270.743,53.13333,11.75267,0.225,0.242634229689621,775.693874850832
"4370",14.96567,2017-07-19 13:00:00,0.5994,-5.751,1020.98533,367.331,51.2,12.28567,0.224,0.359780879515673,830.643300052094
"4371",15.091,2017-07-19 13:30:00,0.5762,-6.647,1012.505,379.905,52.77667,12.70567,0.224,0.375212961911299,810.316747488606
"4372",15.062,2017-07-19 14:00:00,0.6147,-4.493,508.69767,364.594,52.92667,12.782,0.224,0.716720404872308,806.237091861426
"4373",14.844,2017-07-19 14:30:00,0.466,-4.41,479.75467,307.216,52.94667,12.738,0.2235,0.640360624316591,794.658670130158
"4374",15.41567,2017-07-19 15:00:00,0.5559,-6.47,523.94167,329.765,51.27667,12.58533,0.223,0.629392581048192,853.679396709736
"4375",14.81167,2017-07-19 15:30:00,0.2945,-2.431,303.31567,269.984,55.04667,12.467,0.223,0.890108974587432,757.612170937869
"4376",14.86233,2017-07-19 16:00:00,0.3542,-3.64,407.62033,238.691,55.48,12.34033,0.2225,0.585571872727741,752.763451135484
"4377",14.32133,2017-07-19 16:30:00,0.2678,-1.221,218.51233,154.01,58.54333,12.252,0.222,0.704811485923929,676.896469985905
"4378",13.99433,2017-07-19 17:00:00,0.1682,-1.246,217.00167,158.059,62.67,12.15467,0.222,0.728376882998182,596.734982845656
"4379",14.183,2017-07-19 17:30:00,0.1732,-1.852,254.425,182.663,64.20667,12.02167,0.222,0.717944384396187,579.214168805931
"4380",14.587,2017-07-19 18:00:00,0.4505,-0.983,383.10633,189.288,66.75926,11.90733,0.2215,0.494087372557901,552.152375965396
"4381",14.52333,2017-07-19 18:30:00,0.5335,-2.396,444.49433,169.78,71.03667,11.85667,0.221,0.381962127615891,479.126548548214
"4382",13.392,2017-07-19 19:00:00,0.4259,-0.194,213.15633,107.32,72.41667,11.82533,0.221,0.50348023912778,423.987543420079
"4383",12.91533,2017-07-19 19:30:00,0.4306,-1.943,231.69633,112.882,74.96333,11.755,0.221,0.487198049274238,373.042188491956
"4384",12.25067,2017-07-19 20:00:00,0.4426,-2.998,233.34433,116.839,77.98,11.659,0.2205,0.50071497344718,314.089493380636
"4385",11.20733,2017-07-19 20:30:00,0.4352,-0.018,101.676,68.092,83.01333,11.56267,0.22,0.669695896770133,226.152223595985
"4386",10.05733,2017-07-19 21:00:00,0.4365,1.581,50.75967,47.299,89.64333,11.46667,0.22,0.931822448806306,127.707237468413
"4387",9.45,2017-07-19 21:30:00,0.4056,1.887,25.83367,27.4888,96.34667,11.367,0.22,1.06406871342709,43.248826884198
"4388",9.23267,2017-07-19 22:00:00,0.348,2.449,14.50367,17.6187,99.16333,11.27167,0.22,1.21477529480469,9.76070106639963
"4389",8.82467,2017-07-19 22:30:00,0.3485,2.474,11.58533,14.44284,99.60667,11.186,0.22,1.24664899489268,4.46391941880961
"4390",8.663,2017-07-20 02:30:00,0.5007,2.046,12.34067,15.8089,99.57333,10.79767,0.219,1.28104065662561,4.78958914316286
"4391",8.571,2017-07-20 03:00:00,0.5683,2.208,15.32767,17.6252,99.62,10.76367,0.219,1.14989427616852,4.23918281171336
"4392",8.46967,2017-07-20 03:30:00,0.4574,1.454,31.842,34.4156,99.45,10.73233,0.219,1.0808240688399,6.09363872304243
"4393",8.36567,2017-07-20 04:00:00,0.6785,0.833,64.21833,63.332,99.18667,10.69733,0.2185,0.986198177373968,8.947775252768
"4394",7.97933,2017-07-20 04:30:00,0.6894,0.52,62.60467,64.833,99.20667,10.66867,0.218,1.03559367056803,8.5014060653557
"4395",7.85167,2017-07-20 05:00:00,0.6899,0.307,99.37567,105.057,99.25667,10.63933,0.218,1.05717023090259,7.89659604566714
"4396",7.80333,2017-07-20 05:30:00,0.5486,-0.521,103.90767,107.813,99.18667,10.61467,0.218,1.03758461718947,8.61178551540911
"4397",7.58233,2017-07-20 06:00:00,0.7145,-0.269,94.29433,99.331,99.40333,10.601,0.218,1.0534143463345,6.22310768751709
"4398",7.80267,2017-07-20 06:30:00,0.6948,-0.602,111.70133,115.003,99.13,10.583,0.218,1.02955801869145,9.2114099817627
"4399",7.884,2017-07-20 07:00:00,0.6901,-2.032,132.95367,138.255,99.06,10.56667,0.218,1.0398735138338,10.0079108020491
"4400",8.255,2017-07-20 07:30:00,0.6499,-1.301,180.12767,183.818,95.07333,10.55,0.218,1.0204873021452,53.7943344959656
"4401",8.36367,2017-07-20 08:00:00,0.6867,-0.844,140.88467,143.617,94.13333,10.552,0.2175,1.01939409021578,64.5328660156511
"4402",8.651,2017-07-20 08:30:00,0.5476,-1.238,177.03767,178.421,91.89667,10.55033,0.217,1.00781376076628,90.8901096767809
"4403",8.88167,2017-07-20 09:00:00,0.5302,-0.97,177.999,179.5,90.18333,10.55333,0.217,1.008432631644,111.840161544024
"4404",9.21,2017-07-20 09:30:00,0.6041,-3.007,237.36133,234.867,87.30333,10.563,0.217,0.989491422212708,147.894739030299
"4405",9.48467,2017-07-20 10:00:00,0.6592,-2.614,250.13333,247.274,84.97667,10.58433,0.217,0.988568776500117,178.264543048721
"4406",9.52467,2017-07-20 10:30:00,0.6921,-2.245,245.773,243.383,84.35,10.61833,0.217,0.990275579498155,186.200940956613
"4407",9.73833,2017-07-20 11:00:00,0.6336,-2.407,290.71533,285.378,83.31333,10.65167,0.2165,0.981640699855766,201.40662917724
"4408",9.80133,2017-07-20 11:30:00,0.7458,-3.463,234.546,229.011,82.58667,10.686,0.216,0.976401217671587,211.06818314326
"4409",9.608,2017-07-20 12:00:00,0.733,-1.052,194.10133,192.946,83.79,10.71667,0.216,0.99404779967247,193.947488553037
"4410",9.51933,2017-07-20 12:30:00,0.5548,-1.085,201.96367,202.164,84.8,10.72067,0.216,1.00099191106995,180.781967664101
"4411",9.25467,2017-07-20 13:00:00,0.5926,-0.697,135.42567,135.24,87.10333,10.70567,0.216,0.998628989614746,150.67756232985
"4412",9.32567,2017-07-20 13:30:00,0.5499,-2.386,203.749,205.826,87.47333,10.684,0.216,1.01019391506216,147.056696480156
"4413",9.623,2017-07-20 14:00:00,0.6182,-3.142,245.94467,245.325,84.50667,10.66267,0.2155,0.997480449566156,185.559763602162
"4414",9.783,2017-07-20 14:30:00,0.4855,-2.027,222.04867,218.631,82.64667,10.664,0.2155,0.984608464441602,210.082281638884
"4415",10.07,2017-07-20 15:00:00,0.5954,-3.109,224.89833,227.331,80.36333,10.67867,0.215,1.01081675439742,242.34370838398
"4416",9.806,2017-07-20 15:30:00,0.6686,-1.702,130.68767,132.107,80.47,10.69433,0.215,1.01086047367743,236.798696875829
"4417",9.69333,2017-07-20 16:00:00,0.5274,-0.24,127.529,129.64,81.84667,10.68667,0.215,1.01655309772679,218.447848313543
"4418",9.81333,2017-07-20 16:30:00,0.4322,-1.074,228.16,234.031,81.50333,10.657,0.215,1.02573194249649,224.380060714658
"4419",9.90367,2017-07-20 17:00:00,0.478,-0.511,142.052,139.93,80.57667,10.64,0.215,0.985061808351871,237.053574157563
"4420",9.65167,2017-07-20 17:30:00,0.3859,1.523,51.37767,53.96,84.1,10.64,0.2145,1.05026171875836,190.797630507306
"4421",9.52433,2017-07-20 18:00:00,0.445,0.31,99.75333,103.206,86.21667,10.61233,0.214,1.03461207761185,163.987879711585
"4422",9.611,2017-07-20 18:30:00,0.4283,0.403,89.86533,93.57,84.34667,10.57167,0.214,1.04122468587163,187.324882768864
"4423",9.52633,2017-07-20 19:00:00,0.4047,1.103,57.489,60.402,85.54667,10.54033,0.214,1.05067056306424,171.982375651476
"4424",9.51967,2017-07-20 19:30:00,0.3705,1.835,37.64433,41.4812,86.52,10.507,0.214,1.10192424729036,160.328727843511
"4425",8.97467,2017-07-20 20:00:00,0.5826,2.353,16.94133,19.7902,94.10333,10.46867,0.214,1.16816094131925,67.6037112946935
"4426",8.08933,2017-07-20 20:30:00,0.5354,1.504,23.087,25.1062,99.82667,10.42333,0.214,1.08746047559232,1.87138596565478
"4427",7.95567,2017-07-20 21:00:00,0.6652,2.446,14.67533,17.2507,100.18,10.374,0.214,1.17548975048602,-1.92579196431211
"4428",6.74233,2017-07-21 03:00:00,0.3865,1.809,26.34867,26.2083,99.7,9.866,0.213,0.99467259637773,2.95377634762224
"4429",6.684,2017-07-21 03:30:00,0.3297,1.655,32.01367,31.65,99.71667,9.83267,0.213,0.988640165279395,2.77846764341257
"4430",6.654,2017-07-21 04:00:00,0.3988,1.603,33.83333,34.3104,99.73,9.805,0.213,1.01410059252223,2.64228388517256
"4431",6.53367,2017-07-21 04:30:00,0.3486,1.526,36.374,36.837,99.87667,9.78233,0.213,1.0127288722714,1.19697223647836
"4432",6.45267,2017-07-21 05:00:00,0.4293,0.919,33.31833,33.738,100.15667,9.761,0.213,1.01259576935579,-1.51208291004048
"4433",6.35767,2017-07-21 05:30:00,0.4666,0.547,41.07767,40.222,100.32333,9.73967,0.2125,0.979169461169536,-3.10019411788028
"4434",6.32533,2017-07-21 06:00:00,0.54,0.28,68.95633,68.391,100.45,9.719,0.212,0.991801622853189,-4.30512490719423
"4435",6.23633,2017-07-21 06:30:00,0.5281,-0.285,78.98167,79.475,100.45667,9.70433,0.212,1.00624613280524,-4.3421610605277
"4436",6.34133,2017-07-21 07:00:00,0.484,-1.197,177.34667,175.99,100.55667,9.695,0.212,0.992350180581344,-5.33151721988884
"4437",6.382,2017-07-21 07:30:00,0.5384,-1.022,193.51767,187.948,100.36333,9.69967,0.212,0.971218803946947,-3.48958238394812
"4438",6.37867,2017-07-21 08:00:00,0.5521,-0.758,200.762,193.48,100.34,9.73133,0.212,0.96372819557486,-3.26476031878985
"4439",6.508,2017-07-21 08:30:00,0.391,-2.744,235.33567,224.984,100.34,9.759,0.212,0.956013170464129,-3.29401624459524
"4440",6.91133,2017-07-21 09:00:00,0.3009,-2.102,201.277,187.502,100.13,9.78667,0.212,0.931561976778271,-1.29493112328475
"4441",6.82033,2017-07-21 09:30:00,0.3412,-0.873,139.51133,132.358,99.85,9.81733,0.212,0.948725813165139,1.4848338126202
"4442",6.734,2017-07-21 10:00:00,0.3659,-2.435,218.92433,203.917,99.69,9.82033,0.212,0.931449693142832,3.05048646518219
"4443",6.92567,2017-07-21 10:30:00,0.4581,-4.428,261.738,238.036,99.42,9.82,0.212,0.909443794939978,5.78308045311815
"4444",7.21133,2017-07-21 11:00:00,0.3972,-4.258,344.82467,316.5,99.07,9.83867,0.212,0.917857762323096,9.45645122162807
"4445",7.25867,2017-07-21 11:30:00,0.4071,-2.089,408.99367,373.513,99.01333,9.877,0.212,0.913248852971245,10.0652876961601
"4446",8.00333,2017-07-21 12:00:00,0.4277,-3.846,455.96167,395.152,96.1,9.92567,0.212,0.866634250199145,41.8611764403468
"4447",7.609,2017-07-21 12:30:00,0.4137,-1.302,241.55,228.893,97.05,10.035,0.211,0.947600910784517,30.8238300257839
"4448",7.66833,2017-07-21 13:00:00,0.3707,-1.294,164.43733,156.675,98.63333,10.07633,0.211,0.952794599620415,14.3379919782622
"4449",7.27567,2017-07-21 13:30:00,0.433,-1.07,148.026,143.242,99.08,10.06233,0.211,0.967681353275776,9.39610697826515
"4450",7.75733,2017-07-21 14:00:00,0.3219,-3.959,326.04433,306.287,98.73667,10.023,0.211,0.939402933337316,13.3346051805663
"4451",7.664,2017-07-21 14:30:00,0.4259,-0.021,116.02733,106.975,98.69667,10.015,0.211,0.921981053946514,13.6694373421522
"4452",7.69767,2017-07-21 15:00:00,0.3869,-2.106,206.324,199.217,98.42,10.009,0.211,0.965554176925612,16.6093197397247
"4453",7.80633,2017-07-21 15:30:00,0.4658,-0.942,147.68267,140.037,97.41,9.98233,0.211,0.948229064385144,27.4293208528486
"4454",7.48967,2017-07-21 16:00:00,0.3035,-1.085,153.03867,146.218,99,9.97433,0.211,0.95543172193015,10.363869884666
"4455",7.665,2017-07-21 16:30:00,0.3895,-1.043,151.69967,145.185,98.79667,9.95967,0.211,0.957055476785151,12.6214906706741
"4456",7.766,2017-07-21 17:00:00,0.4051,-0.671,135.42567,130.78,98.77667,9.937,0.211,0.965695794600832,12.9200419770104
"4457",7.68433,2017-07-21 17:30:00,0.4938,0.04,108.95467,106.027,98.79,9.91933,0.211,0.973129467511581,12.7082149784796
"4458",7.54233,2017-07-21 18:00:00,0.4943,-2.464,185.24333,179.439,98.86,9.898,0.211,0.968666456168759,11.8574303753437
"4459",7.224,2017-07-21 18:30:00,0.3659,0.715,71.77167,70.894,99.17667,9.883,0.211,0.987771358810517,8.37908011129616
"4460",7.14467,2017-07-21 19:00:00,0.3291,0.047,99.65033,99.021,99.56,9.86633,0.211,0.993684617000265,4.45361751586961
"4461",7.28033,2017-07-21 19:30:00,0.2914,0.786,68.85333,68.784,99.71333,9.83067,0.211,0.99899307702329,2.92874138174579
"4462",7.25067,2017-07-21 20:00:00,0.37,0.922,63.08533,62.396,99.83,9.80367,0.211,0.989073053909681,1.73326559487737
"4463",7.15533,2017-07-21 20:30:00,0.4083,1.202,32.94067,33.8757,99.88667,9.77233,0.211,1.02838527570933,1.1479491064373
"4464",6.99633,2017-07-21 21:00:00,0.3249,2.161,13.23333,14.6328,100.09667,9.73733,0.2105,1.10575342714192,-0.968569545519017
"4465",6.46267,2017-07-22 02:30:00,0.4949,2.892,10.69267,12.2518,100.28667,9.33433,0.21,1.14581297281222,-2.76867226348793
"4466",6.47367,2017-07-22 03:00:00,0.4119,2.146,14.36633,15.8881,100.28,9.31,0.21,1.10592614815336,-2.70630539163233
"4467",6.48467,2017-07-22 03:30:00,0.471,2.224,23.911,25.6296,100.3,9.28833,0.21,1.07187486930701,-2.90181328258154
"4468",6.448,2017-07-22 04:00:00,0.4475,1.093,31.121,32.3758,100.3,9.273,0.21,1.04032004112978,-2.89448378946531
"4469",6.487,2017-07-22 04:30:00,0.4038,1.474,32.63167,33.411,100.33,9.26,0.21,1.02388262690815,-3.1925075030465
"4470",6.514,2017-07-22 05:00:00,0.431,1.3,38.57133,39.372,100.35333,9.248,0.21,1.02075816415975,-3.4245773469886
"4471",6.645,2017-07-22 05:30:00,0.3914,-0.001,95.805,96.775,100.4,9.23733,0.21,1.01012473252962,-3.91206929788984
"4472",6.787,2017-07-22 06:00:00,0.4401,-1.067,106.13933,104.981,100.40333,9.23433,0.21,0.989086703298391,-3.98337845977039
"4473",6.91233,2017-07-22 06:30:00,0.4111,-0.517,125.91533,121.058,100.39333,9.249,0.21,0.961423839337117,-3.91823276392188
"4474",7.10833,2017-07-22 07:00:00,0.3995,-1.944,187.063,180.146,100.40667,9.27167,0.21,0.963023152627724,-4.10600797722157
"4475",7.166,2017-07-22 07:30:00,0.4141,-1.699,152.72967,148.697,100.25,9.30633,0.21,0.973596027543306,-2.53416874365303
"4476",7.382,2017-07-22 08:00:00,0.3643,-2.85,238.151,230.695,100.15333,9.349,0.21,0.968692132302615,-1.57742837033675
"4477",7.74967,2017-07-22 08:30:00,0.4574,-4.2,292.70667,281.346,99.37333,9.39267,0.21,0.961187526064917,6.61112285271633
"4478",7.91633,2017-07-22 09:00:00,0.4634,-4.664,307.84767,296.331,98.56,9.462,0.21,0.962589711983203,15.3650905199199
"4479",8.242,2017-07-22 09:30:00,0.4531,-5.898,334.62767,325.161,98.37,9.54733,0.21,0.971709840970413,17.7822587322005
"4480",8.54067,2017-07-22 10:00:00,0.4585,-5.275,384.34233,380.483,97.94667,9.631,0.21,0.989958613197771,22.8593686174629
"4481",9.04033,2017-07-22 10:30:00,0.4661,-6.315,435.396,422.035,95.38667,9.71233,0.21,0.969312993229152,53.1256820698889
"4482",9.78533,2017-07-22 11:00:00,0.5084,-8.489,654.85467,592.212,88.62759,9.81533,0.21,0.904341111288097,137.697810636422
"4483",10.07633,2017-07-22 11:30:00,0.4885,-8.562,499.90833,482.182,87.96333,9.986,0.21,0.964540838917407,148.612167916173
"4484",10.15867,2017-07-22 12:00:00,0.4327,-5.514,454.554,437.46,85.97667,10.15133,0.21,0.962393906994549,174.097755149059
"4485",10.319,2017-07-22 12:30:00,0.4489,-7.04,407.65467,398.859,85.55667,10.25067,0.21,0.978423723196891,181.245115642068
"4486",10.89567,2017-07-22 13:00:00,0.4558,-12.513,691.69433,515.571,81.29333,10.32033,0.209,0.745374044052089,243.947142841984
"4487",11.474,2017-07-22 13:30:00,0.4946,-7.064,498.98133,458.03,79.45,10.43533,0.209,0.917930135782836,278.472084109859
"4488",11.869,2017-07-22 14:00:00,0.4295,-10.365,520.474,506.37,76.52667,10.583,0.209,0.972901624288629,326.50218738557
"4489",12.08333,2017-07-22 14:30:00,0.4085,-6.108,391.48367,380.161,75.61667,10.662,0.209,0.971077542008329,343.988071677126
"4490",11.899,2017-07-22 15:00:00,0.4226,-6.243,321.82133,321.686,78.30667,10.71367,0.209,0.999579487164508,302.341336299823
"4491",12.05633,2017-07-22 15:30:00,0.4749,-5.381,376.20533,376.42,77.34,10.717,0.209,1.00057061924136,319.107860368056
"4492",12.33833,2017-07-22 16:00:00,0.584,-10.628,412.35833,401.21,75.26333,10.714,0.209,0.972964460303251,354.880177910061
"4493",12.34333,2017-07-22 16:30:00,0.5693,-6.47,459.086,299.01,74.30333,10.73233,0.2085,0.651315875456886,368.773876982611
"4494",12.576,2017-07-22 17:00:00,0.5024,-5.891,465.30033,326.509,73.65333,10.75133,0.208,0.701716674045772,383.926012539646
"4495",12.13,2017-07-22 17:30:00,0.5609,-4.945,354.91867,206.132,77.19,10.76033,0.208,0.580786578513889,322.783261026584
"4496",12.07233,2017-07-22 18:00:00,0.557,-2.26,280.69,199.837,79.5,10.747,0.208,0.711949125369625,288.994392226401
"4497",11.651,2017-07-22 18:30:00,0.5119,-1.051,181.12333,179.768,82.32333,10.71233,0.208,0.992517087666177,242.357747406327
"4498",11.65,2017-07-22 19:00:00,0.4982,-0.021,107.78733,104.619,84.00333,10.67233,0.208,0.970605728892255,219.309437552485
"4499",11.39633,2017-07-22 19:30:00,0.4744,0.42,110.74,109.782,86.15667,10.62333,0.208,0.991349106014087,186.627676780071
"4500",11.19567,2017-07-22 20:00:00,0.6015,1.318,72.56133,73.981,89.66667,10.565,0.208,1.01956510444337,137.466492890774
"4501",10.80333,2017-07-22 20:30:00,0.475,1.816,57.386,53.417,94.80667,10.50233,0.208,0.930836789460844,67.3094805627893
"4502",10.519,2017-07-22 21:00:00,0.4203,1.369,48.49367,49.113,98.12,10.42833,0.208,1.01277135758131,23.9087900903471
"4503",10.36667,2017-07-22 21:30:00,0.4994,1.437,41.66133,35.4891,98.19667,10.34667,0.2075,0.851847504628393,22.7016618102609
"4504",10.02,2017-07-22 22:00:00,0.4695,2.038,11.41367,14.8658,98.41333,10.27833,0.2075,1.30245573947731,19.5162303829272
"4505",8.781,2017-07-23 02:00:00,0.5482,3.344,10.65833,13.4336,100.08333,9.94933,0.207,1.26038506970604,-0.942925470912087
"4506",8.527,2017-07-23 02:30:00,0.5682,2.099,14.26333,17.3981,100.2,9.91933,0.207,1.21977827057216,-2.22450244420429
"4507",8.316,2017-07-23 03:00:00,0.5213,2.422,16.94133,20.6672,100.26,9.88833,0.207,1.2199278332929,-2.85073286669558
"4508",8.123,2017-07-23 03:30:00,0.5852,1.214,22.94967,27.0096,100.33667,9.85767,0.207,1.17690581171755,-3.64325109387778
"4509",8.02,2017-07-23 04:00:00,0.5096,1.412,37.919,43.209,100.39,9.82533,0.207,1.13950789841504,-4.19087260814786
"4510",7.734,2017-07-23 04:30:00,0.6128,0.872,46.60533,52.474,100.36667,9.796,0.207,1.12592272171445,-3.86408993560372
"4511",7.63933,2017-07-23 05:00:00,0.4929,0.903,59.27433,67.206,100.45667,9.77167,0.207,1.13381290012051,-4.78153066564278
