"","AirTemp","Time","FricVel","NEP","PPFD","PPFDdiff","RelHum","SoilTempA","SoilTempB","DiffuseFract","VaporPressureDeficit"
"1660",14.19679,2012-08-22 19:30:00,0.25205,5.03,11.13667,8.60833,96.65767,12.684,11.657,0.772971633351801,54.1345409685534
"1661",10.88904,2012-08-23 05:00:00,0.26491,4.504,10.94267,8.061,98.80667,12.444,11.805,0.736657506805926,15.5549366583384
"1662",10.81106,2012-08-23 05:30:00,0.27982,3.477,32.916,29.73933,98.99767,12.428,11.811,0.903491615020051,12.9976412891717
"1663",10.8444,2012-08-23 06:00:00,0.23428,2.101,63.80533,60.43767,99.06233,12.402,11.812,0.947219769884428,12.1861815721202
"1664",10.73075,2012-08-23 06:30:00,0.25302,1.93,68.15767,64.47567,99.088,12.378,11.811,0.945978200252444,11.7632129827359
"1665",10.75243,2012-08-23 07:00:00,0.32957,-0.28,121.89767,117.879,99.08067,12.359,11.812,0.967032429742094,11.8748935061813
"1666",10.70811,2012-08-23 07:30:00,0.33062,-5.374,189.96333,185.30967,99.044,12.33,11.802,0.975502324580223,12.312151670717
"1667",10.66446,2012-08-23 08:00:00,0.32531,-4.779,215.29667,210.47167,99.03267,12.321,11.815,0.977589063500146,12.4218828939815
"1668",10.76581,2012-08-23 08:30:00,0.35454,-3.778,217.28833,211.998,98.961,12.3,11.803,0.975652949240302,13.4326236437405
"1669",10.84348,2012-08-23 09:00:00,0.244,-4.786,258.92667,250.687,98.45467,12.295,11.803,0.968177592520693,20.0822452719549
"1670",11.1095,2012-08-23 09:30:00,0.35712,-7.198,331.278,319.783,97.38533,12.29,11.803,0.965301046251185,34.5850901722779
"1671",11.25218,2012-08-23 10:00:00,0.48174,-9.11,415.34733,404.46533,96.58567,12.289,11.797,0.973800240873102,45.5921902389061
"1672",11.71786,2012-08-23 10:30:00,0.53355,-16.166,624.48733,551.18933,92.80967,12.294,11.789,0.882626922150686,99.0204310010038
"1673",12.24521,2012-08-23 11:00:00,0.52762,-20.365,1037.454,701.70933,87.71167,12.302,11.779,0.676376330902382,175.215657147278
"1674",12.14455,2012-08-23 11:30:00,0.54747,-13.98,624.727,509.94767,85.29033,12.333,11.789,0.816272819967762,208.355448359067
"1675",12.75323,2012-08-23 12:00:00,0.64218,-24.539,1045.54167,620.45367,82.03333,12.376,11.777,0.5934279692554,264.873071358111
"1676",13.81391,2012-08-23 12:30:00,0.62163,-17.158,832.302,605.99933,79.278,12.416,11.772,0.728100292922521,327.39081614278
"1677",14.35093,2012-08-23 13:00:00,0.58541,-18.987,801.46,577.65167,76.76633,12.469,11.762,0.720749220173184,380.082299682123
"1678",14.82561,2012-08-23 13:30:00,0.49359,-14.273,878.70033,636.632,74.61633,12.526,11.765,0.724515489825752,428.18338721361
"1679",14.97395,2012-08-23 14:00:00,0.59916,-13.227,563.14667,477.16667,74.00267,12.577,11.752,0.847322190505006,442.74641881112
"1680",14.96363,2012-08-23 14:30:00,0.50851,-12.238,655.30833,549.66233,74.19567,12.605,11.749,0.838784286474735,439.167584606732
"1681",15.76465,2012-08-23 15:00:00,0.57583,-18.569,894.17833,521.226,71.699,12.647,11.753,0.582910569975454,507.074389969838
"1682",15.60066,2012-08-23 15:30:00,0.5933,-8.615,556.917,389.84767,73.613,12.691,11.757,0.700010360610288,467.842245243578
"1683",15.90701,2012-08-23 16:00:00,0.56671,-9.102,623.55067,317.7,72.464,12.735,11.76,0.509501497288103,497.880270533655
"1684",15.66102,2012-08-23 16:30:00,0.57784,-6.361,441.944,299.09633,72.29167,12.774,11.764,0.676774274568724,493.172711102838
"1685",15.4797,2012-08-23 17:00:00,0.33872,-5.921,306.907,261.22467,74.88,12.809,11.773,0.851152531548645,441.938081457517
"1686",15.47271,2012-08-23 17:30:00,0.31805,-2.663,201.53067,193.48467,76.91367,12.83,11.773,0.960075555745436,405.97751810986
"1687",15.29606,2012-08-23 18:00:00,0.31577,-1.693,171.582,164.67433,77.11067,12.849,11.78,0.959741289878892,397.975205363267
"1688",14.94808,2012-08-23 18:30:00,0.26332,1.314,100.78567,96.26233,79.86467,12.909,11.793,0.955119214864574,342.343044397635
"1689",9.8417,2012-08-24 05:30:00,0.15268,3.187,29.648,26.274,96.46867,11.949,11.862,0.886198057204533,42.9196132373872
"1690",9.85439,2012-08-24 06:00:00,0.13981,2.062,55.228,51.531,95.91067,11.924,11.859,0.933059317737379,49.7438523766066
"1691",9.97407,2012-08-24 06:30:00,0.23058,1.013,80.912,76.83433,95.854,11.893,11.844,0.949603643464505,50.8395767631778
"1692",10.14908,2012-08-24 07:00:00,0.28863,-1.173,136.48567,131.70233,94.32167,11.871,11.831,0.964953536880465,70.4504711903458
"1693",10.31243,2012-08-24 07:30:00,0.30298,2.554,144.008,139.13533,92.77733,11.862,11.829,0.966163893672574,90.5953768439745
"1694",10.48277,2012-08-24 08:00:00,0.26727,-3.012,191.35567,185.68067,90.68533,11.861,11.816,0.970343183455186,118.172686237973
"1695",10.92545,2012-08-24 08:30:00,0.2519,-6.612,310.75567,302.7,86.44767,11.84,11.792,0.974077158431252,177.081640332259
"1696",11.22847,2012-08-24 09:00:00,0.34549,-10.426,414.77767,386.37133,79.13633,11.867,11.79,0.931514297768248,278.15861999843
"1697",11.54548,2012-08-24 09:30:00,0.44031,-12.161,561.31633,369.941,76.06034,11.868,11.778,0.659059749784939,325.943913371063
"1698",12.01049,2012-08-24 10:00:00,0.37064,-12.928,710.71867,517.19733,74.71933,11.898,11.755,0.727710347049136,354.939064914001
"1699",12.22084,2012-08-24 10:30:00,0.48821,-18.514,754.00067,510.11267,74.205,11.892,11.735,0.676541401481778,367.213799988727
"1700",12.94085,2012-08-24 11:00:00,0.37326,-15.363,963.963,356.86967,69.20633,11.939,11.741,0.370210962453953,459.587539630079
"1701",13.81721,2012-08-24 12:00:00,0.35476,-10.42,1319.83767,258.831,63.647,12.029,11.72,0.196108207761641,574.471146599654
"1702",14.36523,2012-08-24 12:30:00,0.4945,-10.998,1345.114,264.84033,61.64655,12.083,11.708,0.19689062042325,628.009390135782
"1703",14.62991,2012-08-24 13:00:00,0.39147,-10.289,1284.57067,288.651,58.33867,12.154,11.692,0.224706204758669,693.944752194435
"1704",15.15892,2012-08-24 13:30:00,0.44776,-11.803,834.074,383.81,57.80067,12.215,11.683,0.460163007119272,727.278815586167
"1705",14.97193,2012-08-24 14:00:00,0.41831,-14.832,641.50667,477.688,60.715,12.27,11.675,0.744634502397302,668.954494359925
"1706",15.56361,2012-08-24 14:30:00,0.3403,-22.229,1177.197,523.34633,59.47867,12.318,11.671,0.444569880827083,716.740506022468
"1707",15.94463,2012-08-24 15:00:00,0.34763,-13.081,1222.011,464.63367,57.38633,12.368,11.671,0.380220529929763,772.355398877106
"1708",15.49964,2012-08-24 15:30:00,0.37894,-11.895,1110.38767,407.22367,56.209,12.423,11.672,0.366740086370015,771.404240175912
"1709",15.30599,2012-08-24 16:00:00,0.34157,-8.852,865.63367,220.46467,57.10167,12.473,11.671,0.254685876532506,746.346162189017
"1710",15.22967,2012-08-24 16:30:00,0.43404,-7.787,515.13433,201.061,59.50367,12.524,11.679,0.390307902794986,701.110042363147
"1711",14.90035,2012-08-24 17:00:00,0.30327,-9.104,348.60467,271.713,65.266,12.57,11.687,0.779430178029457,588.738199634659
"1712",14.6987,2012-08-24 17:30:00,0.25148,-2.557,207.51267,194.62167,67.33233,12.593,11.7,0.937878491949431,546.560742116738
"1713",14.41204,2012-08-24 18:00:00,0.13735,1.085,103.64867,98.809,73.23933,12.605,11.706,0.953306974416555,439.51516633476
"1714",14.43539,2012-08-24 18:30:00,0.1427,2.318,69.54233,65.644,74.58133,12.615,11.717,0.943943063167426,418.105200080518
"1715",14.42574,2012-08-24 19:00:00,0.13567,4.227,23.32367,19.672,78.33667,12.622,11.743,0.843435016873417,356.112258557163
"1716",10.41367,2012-08-25 05:00:00,0.11013,4.03,10.50133,7.40367,95.17767,11.916,11.785,0.705022125768831,60.897977191825
"1717",10.54802,2012-08-25 05:30:00,0.12664,2.791,38.01633,34.606,95.849,11.879,11.778,0.910293024076759,52.8924150879366
"1718",10.0947,2012-08-25 06:00:00,0.14025,1.432,71.12833,65.992,96.85833,11.845,11.776,0.927787844871375,38.8367445845431
"1719",9.85738,2012-08-25 06:30:00,0.16775,-5.508,288.04367,114.66433,96.646,11.807,11.774,0.398079673127342,40.8072597752341
"1720",11.04841,2012-08-25 07:30:00,0.19637,-11.564,589.58267,149.265,93.89833,11.723,11.743,0.253170602860494,80.3819063482256
"1721",11.67075,2012-08-25 08:00:00,0.24054,-12.484,665.71533,209.028,90.836,11.691,11.724,0.313990065393267,125.808116115909
"1722",12.40577,2012-08-25 08:30:00,0.13196,-14.378,853.53233,275.104,85.71931,11.694,11.713,0.322312337014815,205.785720912915
"1723",12.54211,2012-08-25 09:00:00,0.10841,-9.11,430.20933,273.902,84.13733,11.666,11.696,0.636671454800852,230.63856168265
"1724",14.15415,2012-08-25 10:30:00,0.17495,-12.635,678.71433,349.53167,72.76267,11.722,11.647,0.514990850421561,439.936111004333
"1725",14.54017,2012-08-25 11:00:00,0.30516,-18.039,935.071,359.20167,70.6248,11.801,11.632,0.384143738817694,486.469008096826
"1726",15.39218,2012-08-25 11:30:00,0.36903,-16.516,1460.19167,446.709,62.04071,11.833,11.626,0.305924906419991,664.081270244606
"1727",15.71353,2012-08-25 12:00:00,0.42031,-11.33,1072.431,413.78433,60.44148,11.886,11.601,0.385837718230823,706.462223453763
"1728",15.44188,2012-08-25 12:30:00,0.20498,-11.923,652.25233,381.32567,61.7425,11.977,11.594,0.584629065257613,671.436236833265
"1729",15.78755,2012-08-25 13:00:00,0.24005,-14.761,1029.122,412.63133,58.44379,12.076,11.596,0.400954726456144,745.662314744458
"1730",15.66524,2012-08-25 13:30:00,0.12047,-12.334,710.773,324.51433,62.51633,12.158,11.584,0.456565359123095,667.341550691114
"1731",16.26725,2012-08-25 14:00:00,0.32792,-12.479,992.273,404.20167,56.57138,12.243,11.594,0.407349257714359,803.500642282608
"1732",16.28693,2012-08-25 14:30:00,0.38137,-14.928,1026.74133,399.45433,56.19821,12.298,11.586,0.389050599531237,811.422012754824
"1733",16.45828,2012-08-25 15:00:00,0.43635,-11.102,979.88133,337.24,52.46767,12.347,11.578,0.344164124445559,890.191206200714
"1734",16.37296,2012-08-25 15:30:00,0.44568,-9.309,918.727,326.03533,51.014,12.407,11.581,0.354877270396973,912.445972558711
"1735",16.05764,2012-08-25 16:00:00,0.36848,-7.976,486.815,282.65033,55.06267,12.489,11.596,0.580611382147222,820.371123034917
"1736",15.77698,2012-08-25 16:30:00,0.33903,-6.47,379.71133,270.14833,58.40567,12.514,11.601,0.711457121914166,745.841733566486
"1737",15.59333,2012-08-25 17:00:00,0.23946,-5.019,298.03533,226.077,61.50667,12.546,11.606,0.758557718643625,682.16733443573
"1738",15.35601,2012-08-25 17:30:00,0.23021,-2.674,214.82433,186.44867,64.09633,12.564,11.621,0.867912261148446,626.662442778746
"1739",15.18436,2012-08-25 18:00:00,0.15887,-0.713,155.00867,146.857,65.341,12.603,11.63,0.947411522207113,598.303784421904
"1740",15.03004,2012-08-25 18:30:00,0.10533,1.796,86.07,82.344,67.51267,12.604,11.651,0.956709654932032,555.275601768684
"1741",14.99405,2012-08-25 19:00:00,0.08508,3.953,31.051,27.95667,67.99533,12.621,11.671,0.90034684873273,545.760040669279
"1742",11.79768,2012-08-26 06:00:00,0.06698,-0.759,147.75467,81.91733,97.89033,11.929,11.731,0.554414489910877,29.2065852000944
"1743",11.87636,2012-08-26 06:30:00,0.15023,-5.818,354.52933,105.512,95.76367,11.907,11.743,0.297611483935617,58.9538482168184
"1744",12.07371,2012-08-26 07:00:00,0.19968,-8.822,451.749,120.533,93.50133,11.854,11.719,0.266814093667058,91.6219508891802
"1745",12.37572,2012-08-26 07:30:00,0.34235,-3.46,688.31167,210.088,88.712,11.813,11.709,0.305222196799307,162.339868713266
"1746",12.52574,2012-08-26 08:00:00,0.21217,-9.281,454.92467,403.12667,89.53067,11.781,11.688,0.886139390945758,152.057460196566
"1747",12.63975,2012-08-26 08:30:00,0.22426,-8.988,433.393,413.81,90.483,11.782,11.687,0.954814683209004,139.263922672759
"1748",12.93509,2012-08-26 09:00:00,0.23624,-9.304,446.39433,431.136,89.05333,11.791,11.678,0.965818719068408,163.314634932575
"1749",13.16411,2012-08-26 09:30:00,0.24327,-9.146,444.35233,429.61933,88.75033,11.828,11.654,0.966843878145075,170.367388118072
"1750",13.69212,2012-08-26 10:00:00,0.40226,-17.636,728.67667,531.55767,86.76933,11.853,11.641,0.729483585634765,207.38506569204
"1751",14.5328,2012-08-26 10:30:00,0.4646,-17.422,781.806,551.586,80.694,11.896,11.621,0.705527969854414,319.565451674158
"1752",15.08848,2012-08-26 11:00:00,0.39925,-16.221,834.75967,570.07833,76.41267,11.963,11.612,0.682925098669417,404.675190621041
"1753",15.4195,2012-08-26 11:30:00,0.34728,-12.03,656.09267,538.19933,74.42467,12.039,11.598,0.820309926644966,448.214412646988
"1754",15.49451,2012-08-26 12:00:00,0.37309,-11.261,500.814,460.55867,73.65167,12.117,11.589,0.91962019831714,463.988675507553
"1755",15.50119,2012-08-26 12:30:00,0.3951,-13.486,497.37033,482.35833,72.972,12.201,11.584,0.969817258701378,476.161454451049
"1756",15.78554,2012-08-26 13:00:00,0.46529,-14.618,913.511,673.18033,69.05033,12.284,11.594,0.736915406601563,555.272843319808
"1757",16.49822,2012-08-26 13:30:00,0.53283,-14.467,1291.01733,490.27867,63.238,12.353,11.583,0.379761493983973,690.235169883224
"1758",16.7169,2012-08-26 14:00:00,0.47696,-12.832,1057.38233,374.076,62.35133,12.431,11.58,0.353775535477314,716.778131005582
"1759",16.80624,2012-08-26 14:30:00,0.45971,-15.543,836.35,375.083,62.792,12.514,11.584,0.448476116458421,712.41798814975
"1760",16.96326,2012-08-26 15:00:00,0.45792,-11.271,685.01367,352.52133,63.34233,12.593,11.597,0.514619408982013,708.906320824179
"1761",17.04694,2012-08-26 15:30:00,0.25384,-9.595,549.70733,356.203,64.35767,12.657,11.603,0.647986629539759,692.935858042371
"1762",17.53595,2012-08-26 16:00:00,0.49587,-12.146,746.16033,324.61667,62.00633,12.714,11.609,0.43504948862666,761.8439039394
"1763",17.42596,2012-08-26 16:30:00,0.38109,-6.908,375.25233,257.773,63.14733,12.753,11.606,0.686932443564041,733.851134943948
"1764",16.89131,2012-08-26 17:00:00,0.30386,-1.282,118.82433,112.46233,68.66067,12.812,11.625,0.946458776582203,603.298645639257
"1765",14.75766,2012-08-26 17:30:00,0.56372,5.305,22.94067,18.825,84.58042,12.861,11.64,0.820595039290483,258.967288111595
"1766",13.26834,2012-08-26 18:00:00,0.27726,4.463,25.938,22.31633,95.862,12.894,11.663,0.860372041020896,63.0947330806791
"1767",13.45635,2012-08-26 18:30:00,0.16267,4.013,35.28667,32.09067,96.33167,12.919,11.697,0.909427554371098,56.6235018797245
"1768",12.03132,2012-08-27 05:30:00,0.60976,4.051,18.01833,14.83033,98.96467,12.161,11.799,0.823069063559165,14.5559458561306
"1769",12.28966,2012-08-27 06:00:00,0.58881,1.19,40.01067,36.75833,98.78833,12.14,11.79,0.918713183258366,17.3274476776892
"1770",12.48901,2012-08-27 06:30:00,0.61961,-1.648,103.95533,100.06967,98.17067,12.127,11.78,0.962621829972547,26.5053366924217
"1771",12.65469,2012-08-27 07:00:00,0.47479,-1.434,156.487,151.94233,97.93233,12.118,11.768,0.970958162658879,30.2862433333039
"1772",12.96469,2012-08-27 07:30:00,0.71185,-2.424,215.418,208.923,96.793,12.144,11.752,0.96984931621313,47.9383713468578
"1773",13.04172,2012-08-27 08:00:00,0.65993,-1.959,189.98167,183.13133,96.31833,12.156,11.75,0.96394210030894,55.3117560667235
"1774",13.3634,2012-08-27 08:30:00,0.73948,-5.598,227.54167,219.80867,94.47,12.157,11.744,0.966015016062772,84.8440690385178
"1775",13.72341,2012-08-27 09:00:00,0.73371,-6.697,223.295,213.96,92.476,12.194,11.745,0.958194316934996,118.175740731348
"1776",13.95409,2012-08-27 09:30:00,0.66052,-5.011,299.98,288.36033,91.20633,12.213,11.726,0.961265184345623,140.203659683932
"1777",14.0501,2012-08-27 10:00:00,0.70934,-2.451,165.05733,158.54433,90.8,12.25,11.722,0.960540982942109,147.598801821198
"1778",14.43178,2012-08-27 10:30:00,0.56771,-12.925,420.04333,390.70867,88.21633,12.294,11.73,0.930162776302149,193.781327536264
"1779",15.1068,2012-08-27 11:00:00,0.54436,-10.006,401.78933,385.257,82.44533,12.323,11.713,0.95885323783984,301.53123109377
"1780",15.35381,2012-08-27 11:30:00,0.41877,-10.299,489.697,472.609,80.98433,12.368,11.713,0.965104952654396,331.852517043771
"1781",15.56582,2012-08-27 12:00:00,0.48249,-12.663,537.85733,517.268,80.56833,12.437,11.697,0.961719718498584,343.755693735377
"1782",15.9605,2012-08-27 12:30:00,0.39309,-16.554,789.513,714.638,76.51,12.475,11.695,0.905163056213134,426.178622493413
"1783",16.19885,2012-08-27 13:00:00,0.3879,-7.48,447.146,417.841,76.85033,12.545,11.69,0.934462121991475,426.443093091217
"1784",16.06386,2012-08-27 13:30:00,0.54885,-11.815,417.96733,394.876,78.585,12.62,11.687,0.944753265763618,391.105242941902
"1785",16.28354,2012-08-27 14:00:00,0.43215,-13.93,695.01233,519.36067,78.802,12.713,11.677,0.747268282276373,392.605146065742
"1786",16.52656,2012-08-27 14:30:00,0.45503,-10.338,409.96533,376.63567,78.05033,12.768,11.689,0.918701271641678,412.865815067761
"1787",16.43057,2012-08-27 15:00:00,0.42121,-3.857,266.36233,258.77067,79.54067,12.84,11.693,0.971498747589421,382.489592646207
"1788",16.42825,2012-08-27 15:30:00,0.49644,-3.972,243.17567,230.84133,79.30333,12.904,11.71,0.94927806716848,386.869552943596
"1789",16.19293,2012-08-27 16:00:00,0.57218,-5.329,301.97667,282.24467,79.96333,12.967,11.714,0.93465720381644,368.958788477084
"1790",16.03061,2012-08-27 16:30:00,0.36491,-2.344,179.272,169.53667,80.66533,13.024,11.735,0.945695200589049,352.363014934442
"1791",15.83796,2012-08-27 17:00:00,0.30994,0.26,120.701,113.06367,81.654,13.051,11.734,0.936725213544213,330.254000299244
"1792",15.08731,2012-08-27 17:30:00,0.44962,5.483,66.391,60.519,88.81,13.083,11.756,0.911554276935127,191.966387728222
"1793",14.56165,2012-08-27 18:00:00,0.20014,4.65,24.54867,21.05533,94.22167,13.101,11.766,0.857697382383648,95.8251294091995
"1794",9.98463,2012-08-28 05:30:00,0.4637,6.061,13.97667,10.72167,99.26133,12.557,11.977,0.767111908630597,9.06422047476735
"1795",10.01531,2012-08-28 06:00:00,0.496,5.696,38.34533,34.89067,99.27867,12.514,11.976,0.909906630090287,8.86965751430307
"1796",10.08299,2012-08-28 06:30:00,0.3686,3.865,59.97333,56.31667,99.29533,12.474,11.973,0.939028564863749,8.70417259855799
"1797",10.20434,2012-08-28 07:00:00,0.29145,1.114,90.341,86.39733,99.29067,12.434,11.962,0.956346841411984,8.83318842999051
"1798",10.35635,2012-08-28 07:30:00,0.39901,3.461,114.87267,110.79867,99.28633,12.402,11.96,0.964534645185839,8.97801701788831
"1799",10.5427,2012-08-28 08:00:00,0.38167,1.11,119.24033,114.984,99.255,12.4,11.954,0.964304610696733,9.48948827809227
"1800",10.54438,2012-08-28 08:30:00,0.43626,0.815,124.68167,120.03667,99.16267,12.347,11.943,0.962745125245756,10.6667434518968
"1801",10.70039,2012-08-28 09:00:00,0.41039,-2.191,290.66167,254.352,99.01733,12.33,11.936,0.875079263117149,12.6491215885385
"1802",11.24107,2012-08-28 09:30:00,0.38551,-8.526,539.17033,433.60033,97.38667,12.314,11.922,0.804199166523128,34.8705763594426
"1803",11.78675,2012-08-28 10:00:00,0.41292,-10.657,784.54967,527.37667,96.20733,12.304,11.912,0.672203035914858,52.4683957372747
"1804",11.89576,2012-08-28 10:30:00,0.39921,-3.062,280.292,271.74533,95.73,12.308,11.9,0.969507977395002,59.4985414659395
"1805",11.85311,2012-08-28 11:00:00,0.34792,-2.073,210.57567,204.74033,95.08033,12.328,11.889,0.972288631445409,68.3583877290853
"1806",11.93746,2012-08-28 11:30:00,0.29912,-3.615,240.63333,233.663,94.978,12.355,11.886,0.971033397576304,70.169781075751
"1807",12.24247,2012-08-28 12:00:00,0.34889,-3.262,370.96967,361.16633,92.78467,12.38,11.885,0.973573742564992,102.86270297975
"1808",12.62715,2012-08-28 12:30:00,0.32168,-7.308,394.864,385.896,90.89567,12.387,11.872,0.977288382835609,133.115167851639
"1809",12.7795,2012-08-28 13:00:00,0.41117,-5.464,349.33733,339.80233,89.64967,12.41,11.87,0.972705464944156,152.852345417624
"1810",12.76985,2012-08-28 13:30:00,0.37719,-1.653,174.45867,169.45133,90.89033,12.446,11.864,0.971297843781567,134.445390291006
"1811",12.88952,2012-08-28 14:00:00,0.18304,-3.391,237.797,232.61733,89.192,12.471,11.863,0.978218101994558,160.765523269774
"1812",13.07954,2012-08-28 14:30:00,0.29352,-3.804,251.7,243.45767,87.90333,12.493,11.857,0.967253357171236,182.184875999421
"1813",13.05989,2012-08-28 15:00:00,0.23791,-0.626,153.65133,148.457,89.02033,12.515,11.859,0.966194044659425,165.14972457031
"1814",13.19557,2012-08-28 15:30:00,0.25681,-0.577,151.21733,146.40633,88.30467,12.535,11.854,0.968184863467699,177.480899222672
"1815",13.20191,2012-08-28 16:00:00,0.24941,-0.209,140.37433,135.577,88.09,12.544,11.848,0.965824734479588,180.813447758538
"1816",13.15559,2012-08-28 16:30:00,0.27397,0.807,112.187,107.02867,89.07867,12.561,11.851,0.954020251900844,165.302902153658
"1817",13.10094,2012-08-28 17:00:00,0.21538,1.986,80.18667,76.29767,90.67333,12.577,11.85,0.951500667130833,140.663237458512
"1818",13.05062,2012-08-28 17:30:00,0.17685,2.642,62.445,58.91167,90.958,12.588,11.855,0.943416926895668,135.922024912365
"1819",13.11163,2012-08-28 18:00:00,0.14558,2.888,55.57767,52.09333,91.96067,12.594,11.854,0.937306835641005,121.332539171083
"1820",13.09831,2012-08-28 18:30:00,0.10631,3.894,29.594,26.311,92.03,12.596,11.85,0.889065351084679,120.18151207989
"1821",12.93733,2012-08-28 19:00:00,0.11165,4.607,11.44533,7.93167,94.31633,12.601,11.859,0.693004919910566,84.8077616573619
"1822",11.61562,2012-08-29 06:00:00,0.24942,1.509,79.10067,74.91533,98.36333,12.209,11.832,0.947088438062535,22.3872838284301
"1823",11.78664,2012-08-29 06:30:00,0.21756,1.46,82.21367,77.95,97.89367,12.205,11.826,0.948139159825854,29.1390901433676
"1824",11.96965,2012-08-29 07:00:00,0.23352,0.183,117.719,113.367,97.989,12.207,11.829,0.963030606783952,28.1583794693829
"1825",12.28801,2012-08-29 08:00:00,0.13515,0.25,119.328,115.19233,96.87167,12.201,11.811,0.965341998525074,44.7317262432996
"1826",12.40769,2012-08-29 08:30:00,0.2061,-1.18,162.297,157.54567,96.22533,12.214,11.813,0.970724474266314,54.4001176187294
"1827",12.89473,2012-08-29 10:00:00,0.18577,-1.622,180.78267,174.95533,93.99567,12.249,11.792,0.967766047486742,89.3429468686929
"1828",12.97041,2012-08-29 10:30:00,0.17693,-1.626,180.167,176.32733,94.40667,12.298,11.789,0.978688272547137,83.6406306437752
"1829",12.81876,2012-08-29 11:00:00,0.31539,1.443,148.24533,140.87933,95.092,12.287,11.78,0.950312094148261,72.6673939948041
"1830",12.49744,2012-08-29 11:30:00,0.24981,-0.783,158.82633,153.14467,96.39733,12.316,11.776,0.96422721597861,52.2283385556598
"1831",12.20679,2012-08-29 12:00:00,0.25782,0.866,110.278,105.34267,97.07433,12.364,11.782,0.955246468017193,41.6109026855568
"1832",12.1408,2012-08-29 12:30:00,0.20044,-1.163,170.609,165.92467,97.20467,12.36,11.786,0.972543476604399,39.5847357965129
"1833",12.17281,2012-08-29 13:00:00,0.3624,-3.857,292.97867,284.92367,97.404,12.377,11.791,0.972506530936194,36.8395974945163
"1834",12.47283,2012-08-29 13:30:00,0.3189,-0.643,234.679,227.58067,97.09167,12.395,11.792,0.969753024343891,42.0943090518463
"1835",12.59617,2012-08-29 14:00:00,0.30486,-1.181,340.26533,328.29567,97.22733,12.404,11.783,0.964822569493048,40.4571136067975
"1836",12.90185,2012-08-29 14:30:00,0.33956,-11.11,577.324,536.089,94.32233,12.433,11.792,0.928575635171931,84.5217151918553
"1837",13.14853,2012-08-29 15:00:00,0.43358,-11.953,708.05233,510.76733,92.095,12.439,11.776,0.721369464316289,119.593203705752
"1838",13.23455,2012-08-29 15:30:00,0.2571,-9.073,520.95067,431.894,89.413,12.472,11.788,0.82904970637623,161.071063802959
"1839",13.59356,2012-08-29 16:00:00,0.39706,-15.061,811.84133,434.687,84.42654,12.506,11.78,0.535433444858,242.546554578592
"1840",14.06824,2012-08-29 16:30:00,0.40001,-6.777,636.239,177.21,79.81571,12.558,11.777,0.278527408725337,324.204832106855
"1841",14.15859,2012-08-29 17:00:00,0.33314,-2.543,509.96833,153.229,78.845,12.552,11.768,0.300467678061498,341.792938563171
"1842",14.2966,2012-08-29 17:30:00,0.2135,-6.219,392.20867,172.396,80.19533,12.593,11.787,0.439551731480082,322.849550840165
"1843",13.95828,2012-08-29 18:00:00,0.05507,2.301,76.185,71.14167,86.49833,12.617,11.796,0.933801535735381,215.325172468816
"1844",13.85829,2012-08-29 18:30:00,0.08942,3.171,50.55633,47.26767,90.34333,12.612,11.788,0.934950578888934,153.008167749396
"1845",13.44764,2012-08-29 19:00:00,0.14572,4.172,22.80333,19.67467,90.109,12.629,11.81,0.862798108872695,152.588561860612
"1846",11.11192,2012-08-30 05:30:00,0.34503,10.851,10.47433,7.649,99.46733,12.082,11.816,0.73026150598654,7.04693175035322
"1847",11.19294,2012-08-30 06:00:00,0.29416,2.815,44.836,41.503,99.47367,12.064,11.807,0.925662414131502,7.00061173232939
"1848",11.29529,2012-08-30 06:30:00,0.29419,-0.05,126.47067,119.87567,99.445,12.053,11.802,0.947853522085397,7.43223986491353
"1849",11.34997,2012-08-30 07:00:00,0.345,2.309,109.997,105.68633,99.419,12.087,11.793,0.960811022118785,7.8086739677392
"1850",11.52531,2012-08-30 07:30:00,0.43719,-4.393,166.344,160.12133,99.35867,12.042,11.782,0.962591557254845,8.72020476096645
"1851",11.85133,2012-08-30 08:00:00,0.53279,-7.316,243.97833,235.20933,98.758,12.041,11.772,0.964058283372954,17.2554543869317
"1852",12.05034,2012-08-30 08:30:00,0.48721,-6.592,295.77333,281.96233,97.03233,12.05,11.765,0.953305458609132,41.7755080051129
"1853",12.26102,2012-08-30 09:00:00,0.4762,-13.227,498.226,372.52567,95.58067,12.064,11.758,0.747704194482022,63.0795104101182
"1854",13.08203,2012-08-30 09:30:00,0.59864,-11.776,450.181,394.37333,91.93033,12.08,11.741,0.876032817911018,121.555035795137
"1855",13.11738,2012-08-30 10:00:00,0.46638,-9.241,318.433,307.33967,89.40267,12.121,11.742,0.965162750091856,159.998934277797
"1856",13.32206,2012-08-30 10:30:00,0.51418,-11.505,491.085,416.54833,87.575,12.15,11.725,0.848220430271745,190.117259385876
"1857",14.00941,2012-08-30 11:00:00,0.68753,-18.711,1106.48967,480.175,80.65933,12.194,11.722,0.433962478836337,309.471043237196
"1858",14.39175,2012-08-30 11:30:00,0.4954,-12.004,560.77333,445.605,79.74833,12.246,11.721,0.794625878516726,332.175589166624
"1859",15.12743,2012-08-30 12:00:00,0.59556,-10.337,630.61833,444.573,73.171,12.302,11.709,0.704979507969583,461.445483694265
"1860",15.50178,2012-08-30 12:30:00,0.63857,-17.902,1118.54133,419.70367,70.17143,12.379,11.711,0.375224105487457,525.519929359655
