"","PAR","Time","DiffRad","RelHum","AirTemp","SoilTempA","FricVel","NEE","DiffuseFract","VaporPressureDeficit"
"14677",425.00761,2021-07-22 16:30:00,420.01072,58.36272,16.17967,13.919,0.78616,-2.034,0.988242822287347,766.068094794881
"14678",431.23939,2021-07-22 17:00:00,382.60967,58.55378,16.377,13.9205,0.77127,-4.46,0.88723265748057,772.203643202303
"14679",259.70095,2021-07-22 17:30:00,258.12279,57.66761,16.29667,13.9445,0.83916,-0.478,0.993923164316496,784.688485479058
"14680",147.94183,2021-07-22 18:00:00,147.41205,58.0765,16.224,13.938,0.70821,0.919,0.996418997926415,773.517790763986
"14681",87.99333,2021-07-22 18:30:00,87.33033,58.77536,16.14,13.9485,0.83484,2.64,0.992465337997778,756.559072951227
"14682",125.80677,2021-07-22 19:00:00,125.13383,63.85142,15.59733,13.9355,0.57798,0.044,0.994651003280666,640.778590999619
"14683",38.18672,2021-07-22 19:30:00,37.20261,64.40897,15.638,13.9155,0.57634,2.489,0.974228998981845,632.541320437718
"14684",17.71006,2021-07-23 03:30:00,16.78244,82.07561,11.82367,13.2275,0.43698,2.733,0.947621860117922,248.574200739556
"14685",134.84934,2021-07-23 04:30:00,97.75194,81.73647,11.93733,13.1225,0.40648,-1.65,0.724897429976298,255.184570031795
"14686",141.69661,2021-07-23 05:00:00,116.33355,80.71169,12.203,13.0815,0.41651,-1.729,0.82100446863196,274.263250943558
"14687",329.50212,2021-07-23 05:30:00,141.99422,78.6935,12.435,13.0425,0.54338,-1.42,0.430935679564065,307.618469667181
"14688",444.07978,2021-07-23 06:00:00,160.16254,75.07564,12.84367,13.0035,0.64226,-6.364,0.360661636069087,369.630385641162
"14689",560.87028,2021-07-23 06:30:00,163.13311,71.65097,13.062,12.9735,0.64179,-8.337,0.290857112272021,426.468229575615
"14690",702.34105,2021-07-23 07:00:00,168.562,69.55736,13.33733,12.9455,0.77316,-12.336,0.240000210723836,466.272842586447
"14691",793.30623,2021-07-23 07:30:00,183.8115,67.8195,13.81233,12.94,0.72521,-15.059,0.231703083940233,508.373630101713
"14692",948.22261,2021-07-23 08:00:00,191.26684,65.64353,14.14167,12.9265,0.76612,-13.6,0.201710904151505,554.475424505432
"14693",1042.70745,2021-07-23 08:30:00,246.66155,64.4588,14.46733,12.939,0.80192,-14.295,0.236558729871931,585.816740208059
"14694",1017.93118,2021-07-23 09:00:00,341.12366,61.40102,14.94,12.965,0.80077,-17.984,0.335114658733609,655.922557311774
"14695",1300.15351,2021-07-23 09:30:00,318.89167,58.07691,15.23367,13.0315,0.76508,-9.526,0.245272321727609,725.998029539888
"14696",1359.31579,2021-07-23 10:00:00,299.79951,54.12155,15.729,13.0875,0.7701,-12.524,0.220551774801351,820.139496190395
"14697",1341.29701,2021-07-23 10:30:00,358.54767,51.99767,16.07567,13.1865,0.96095,-15.292,0.267314149906291,877.334695624793
"14698",1119.76237,2021-07-23 11:00:00,509.38839,50.00394,16.33133,13.294,0.81122,-14.504,0.454907580078798,928.793902335902
"14699",853.78235,2021-07-23 11:30:00,711.585,51.21547,16.23633,13.4275,0.77009,-13.781,0.833450117585589,900.816455350674
"14700",1372.0606,2021-07-23 12:00:00,760.86577,49.44888,16.40133,13.538,0.80832,-13.415,0.554542394118744,943.301536461976
"14701",937.89983,2021-07-23 12:30:00,767.50451,47.01897,16.61667,13.6295,0.84459,-20.922,0.818322474799894,1002.28151493503
"14702",671.59414,2021-07-23 13:00:00,630.1401,48.7573,16.46367,13.7285,0.79865,-7.948,0.938275161245451,960.008715933758
"14703",819.70188,2021-07-23 13:30:00,704.31373,49.47631,16.26474,13.806,0.76079,-11.781,0.859231565993236,934.62152667128
"14704",1043.48029,2021-07-23 14:00:00,663.55428,50.42499,16.62333,13.854,0.75903,-13.296,0.635904948429836,938.24439868433
"14705",1484.8564,2021-07-23 14:30:00,784.32289,46.93578,17.18167,13.916,0.89061,-15.58,0.52821464082318,1040.47932802871
"14706",528.39817,2021-07-23 15:00:00,428.86844,47.42514,16.76433,13.9515,0.65401,-9.295,0.811638768544562,1003.97124270016
"14707",808.45593,2021-07-23 15:30:00,504.42272,49.74697,16.83267,14.0275,0.70097,-9.828,0.623933477734525,963.805157525801
"14708",806.16415,2021-07-23 16:00:00,430.61489,49.07356,16.818,14.051,0.80354,-8.654,0.534152864525172,975.811668201093
"14709",643.34606,2021-07-23 16:30:00,338.575,51.27744,16.63667,14.0775,0.77052,-7.099,0.526271972505746,922.893281855204
"14710",828.80689,2021-07-23 17:00:00,244.64224,51.02194,16.75267,14.0785,0.86452,-9.582,0.295173994028935,934.59447464945
"14711",717.50928,2021-07-23 17:30:00,204.03361,49.36533,16.80167,14.0535,0.81566,-7.74,0.284363722793941,969.215975245609
"14712",583.21478,2021-07-23 18:00:00,179.59712,48.37822,16.721,14.045,0.62292,-4.004,0.307943361792031,983.062599902693
"14713",444.83884,2021-07-23 18:30:00,154.62144,48.57869,16.509,14.0135,0.69543,-6.138,0.347589792294216,966.137501661776
"14714",279.17606,2021-07-23 19:00:00,125.29894,49.02819,16.28767,13.9885,0.66613,-3.007,0.448816922195979,944.290157994463
"14715",205.71473,2021-07-23 19:30:00,102.98417,49.59522,15.78967,14.005,0.60176,-3.026,0.500616411863166,904.558986826819
"14716",122.23411,2021-07-23 20:00:00,79.64456,49.45561,15.43267,13.9715,0.47088,-0.036,0.651573934640666,886.55263673766
"14717",959.29914,2021-07-24 08:00:00,452.98106,58.81408,14.64767,12.4225,0.5693,-14.195,0.47220000635047,686.813044085796
"14718",903.73474,2021-07-24 08:30:00,464.0329,54.58267,15.07133,12.465,0.55242,-12.807,0.513461394656578,778.341492316562
"14719",1129.6314,2021-07-24 09:00:00,444.05261,53.66489,15.46533,12.5525,0.58371,-9.512,0.3930951370509,814.426136064824
"14720",1182.85558,2021-07-24 09:30:00,373.5775,53.73303,16.169,12.6425,0.6287,-13.297,0.315826806176964,850.668802590988
"14721",1348.87837,2021-07-24 10:00:00,405.32672,52.59792,16.76967,12.745,0.82339,-18.404,0.30049167442725,905.498603785971
"14722",1446.46217,2021-07-24 10:30:00,479.04083,53.38269,16.68667,12.855,0.72244,-17.271,0.331181029089755,885.82588990486
"14723",1360.0727,2021-07-24 11:00:00,627.05928,53.14647,17.23,13.006,0.67976,-15.025,0.461048354253416,921.514091685723
"14724",1008.66605,2021-07-24 11:30:00,684.10427,53.99067,17.426,13.1685,0.6247,-9.947,0.678226723304507,916.190993495843
"14725",1101.25667,2021-07-24 12:00:00,707.17017,51.64447,18.18533,13.3485,0.7629,-17.433,0.642148364922049,1010.07325398084
"14726",848.84378,2021-07-24 12:30:00,546.77456,51.22211,18.50733,13.484,0.69325,-6.999,0.644140385878777,1039.67777120973
"14727",748.06134,2021-07-24 13:00:00,615.98999,53.03792,18.316,13.605,0.64631,-7.698,0.823448502231114,989.043167301953
"14728",1006.85594,2021-07-24 13:30:00,749.64133,51.60403,18.702,13.729,0.59049,-10.095,0.744536830164601,1044.18078118169
"14729",1192.52896,2021-07-24 14:00:00,593.36944,46.8218,19.214,13.831,0.63063,-10.626,0.497572352456749,1184.61423881614
"14730",774.57667,2021-07-24 14:30:00,454.32606,41.63314,19.67333,13.931,0.58937,-7.28,0.586547565394656,1337.86374128046
"14731",1347.01984,2021-07-24 15:00:00,351.90639,41.02142,20.26333,14.005,0.78371,-11.317,0.261248111980296,1402.1852229057
"14732",1191.76438,2021-07-24 15:30:00,269.20028,38.73333,20.5,14.08,0.82629,-8.441,0.225883811026472,1478.01610721004
"14733",1110.10412,2021-07-24 16:00:00,293.24889,39.695,20.45167,14.1615,0.8649,-8.528,0.264163410185344,1450.48652549157
"14734",950.44484,2021-07-24 16:30:00,250.16243,39.4005,20.63267,14.229,0.74853,-7.976,0.263205626956742,1473.92366060221
"14735",759.86403,2021-07-24 17:00:00,464.45944,38.69556,20.747,14.2835,0.78099,-6.64,0.61124019780223,1501.60296975636
"14736",406.71677,2021-07-24 17:30:00,356.40639,39.4443,20.38967,14.3365,0.61853,-3.967,0.876301191121281,1450.95529273918
"14737",444.92789,2021-07-24 18:00:00,275.47961,38.04464,20.41667,14.3615,0.52781,-1.658,0.619155634410781,1486.96753696144
"14738",403.83783,2021-07-24 18:30:00,165.45644,39.33058,20.56833,14.3625,0.55731,-2.631,0.409710105662959,1469.78604004766
"14739",298.98755,2021-07-24 19:00:00,139.51484,41.48472,20.37333,14.3675,0.61799,-2.111,0.466624245725282,1400.65218803021
"14740",192.48094,2021-07-24 19:30:00,110.77172,42.23928,20.056,14.361,0.46174,-2.259,0.575494487921765,1355.7409395941
"14741",49.17183,2021-07-24 20:30:00,43.54683,48.69047,18.80233,14.2975,0.48041,1.132,0.885605233728336,1114.00762745582
"14742",130.89051,2021-07-25 05:00:00,121.53184,80.91164,13.33733,13.3,0.37457,-1.181,0.928500011192561,292.365704075384
"14743",277.03883,2021-07-25 05:30:00,176.89928,80.61581,13.73967,13.266,0.48055,-0.615,0.638536049260676,304.779984663016
"14744",326.70962,2021-07-25 06:00:00,199.58306,80.59381,14.086,13.255,0.42755,-2.682,0.610888225452314,312.066040614741
"14745",644.01511,2021-07-25 07:00:00,211.44856,72.48156,16.011,13.245,0.47432,-8.014,0.328328569806382,500.879750811185
"14746",765.92194,2021-07-25 07:30:00,230.029,69.69244,16.84533,13.2625,0.45198,-7.375,0.300329560999389,581.737202932541
"14747",888.86394,2021-07-25 08:00:00,250.15983,67.57961,17.52833,13.2715,0.53464,-11.273,0.281437708002869,649.776711595027
"14748",1017.80689,2021-07-25 08:30:00,278.77272,64.47247,18.371,13.3275,0.38954,-8.944,0.273895493083172,750.811273976037
"14749",1064.33867,2021-07-25 09:00:00,316.53494,61.65739,19.30233,13.3985,0.62615,-11.938,0.297400582091037,858.842265714042
"14750",1131.87649,2021-07-25 09:30:00,378.74067,59.76797,20.062,13.5085,0.60278,-10.213,0.334613072491681,944.663835066208
"14751",1322.9988,2021-07-25 10:00:00,340.97989,57.84944,20.70233,13.6225,0.73363,-10.523,0.257732576930531,1029.60907793233
"14752",1423.4255,2021-07-25 10:30:00,427.50622,56.08155,21.168,13.7835,0.74396,-8.508,0.300336210079137,1103.9378377678
"14753",1110.72125,2021-07-25 11:00:00,514.56749,54.54636,21.78,13.9665,0.60418,-11.302,0.463273292016336,1186.13042643929
"14754",1063.04479,2021-07-25 11:30:00,397.28239,52.43864,22.11367,14.156,0.7471,-4.256,0.373721214512514,1266.64300248896
"14755",1282.2764,2021-07-25 12:00:00,400.49823,49.91258,22.66233,14.295,0.69538,-4.942,0.312333776087589,1379.14147838692
"14756",1177.13246,2021-07-25 12:30:00,408.34417,48.54733,23.15933,14.4525,0.75172,-6.685,0.346897383154314,1459.9978055877
"14757",1340.76339,2021-07-25 13:00:00,370.648,45.94175,23.63033,14.5825,0.75228,-9.573,0.276445495726133,1578.12366440265
"14758",1015.89258,2021-07-25 13:30:00,355.35266,43.35072,23.86333,14.7185,0.65873,-3.68,0.349793538210507,1677.09979628015
"14759",998.30318,2021-07-25 14:00:00,336.28744,42.52261,24.15333,14.846,0.55694,-6.531,0.336859029137822,1731.49236022488
"14760",935.62425,2021-07-25 14:30:00,337.57456,42.13458,24.39033,14.936,0.54547,-6.952,0.360801422152109,1768.10381455353
"14761",1104.08759,2021-07-25 15:00:00,340.09728,40.90219,24.94933,15.008,0.4494,-5.55,0.308034691341835,1867.05554726441
"14762",648.22543,2021-07-25 15:30:00,339.43745,39.64378,24.94233,15.084,0.47925,-3.708,0.523641058018967,1906.01681347941
"14763",668.71552,2021-07-25 16:00:00,314.85627,39.29433,24.92867,15.175,0.5226,0.16,0.470837389866471,1915.49229012876
"14764",874.9531,2021-07-25 16:30:00,293.82278,38.10631,25.39267,15.2175,0.46055,-2.086,0.335815462565936,2007.6407870911
"14765",621.35889,2021-07-25 17:00:00,257.33678,38.50878,25.176,15.2575,0.41767,0.828,0.414151602466008,1969.06413974254
"14766",632.03578,2021-07-25 17:30:00,220.3475,37.18558,25.63833,15.2925,0.43422,-1.067,0.348631370205022,2067.42153874174
"14767",329.40272,2021-07-25 18:00:00,179.49145,38.24497,25.17167,15.326,0.35228,0.847,0.544899720318035,1977.0025358661
"14768",1226.3718,2021-07-26 09:30:00,293.57638,49.19372,23.278,14.49,0.44223,-8.594,0.239386114390432,1452.02358410787
"14769",1318.16427,2021-07-26 10:00:00,311.66983,48.91586,23.809,14.594,0.36768,-6.641,0.236442328997432,1507.4141432471
"14770",1499.98977,2021-07-26 11:30:00,355.29667,40.25947,24.80433,15.0915,0.54121,-1.795,0.23686606209321,1871.11468849392
"14771",1528.6361,2021-07-26 12:00:00,393.23566,39.37892,25.28867,15.2545,0.48181,-7.142,0.25724609015841,1954.24907098793
"14772",1210.26475,2021-07-26 12:30:00,393.56155,38.062,25.426,15.4225,0.47867,-2.725,0.325186328032771,2013.05823164782
"14773",1400.35357,2021-07-26 14:30:00,372.33933,32.09783,26.786,15.947,0.44898,-8.937,0.265889513888982,2391.49740071489
"14774",1256.86393,2021-07-26 15:00:00,329.03889,31.54081,26.92,16.041,0.58687,-6.496,0.261793565831744,2430.16624889316
"14775",1030.81329,2021-07-26 16:00:00,333.45089,27.10055,27.43833,16.2105,0.56039,-0.081,0.323483305109502,2667.5776240563
"14776",1122.0425,2021-07-27 09:00:00,333.18984,43.27555,24.778,14.92,0.53318,-7.452,0.296949393628138,1773.86031082829
"14777",1206.41517,2021-07-27 09:30:00,333.766,39.29886,25.33533,15.029,0.44923,-2.071,0.276659319527622,1962.26324125794
"14778",1298.57383,2021-07-27 10:00:00,352.50745,36.92286,25.61667,15.1625,0.63151,-7.559,0.271457380286187,2073.40445446956
"14779",1372.18173,2021-07-27 10:30:00,351.92206,35.23875,25.99533,15.32,0.49515,-5.374,0.256468988258574,2177.02217251021
"14780",1365.43653,2021-07-27 11:00:00,356.54628,33.23703,26.34633,15.501,0.40976,-2.488,0.261122558366005,2291.30414779634
"14781",1531.72613,2021-07-27 12:00:00,439.37956,30.57083,27.09567,15.866,0.42314,-1.76,0.286852558949295,2490.128788596
"14782",1471.82548,2021-07-27 12:30:00,446.94772,29.5508,27.27167,16.0365,0.57457,-1.492,0.303668964882983,2552.90089782618
"14783",1475.60997,2021-07-27 13:30:00,537.20295,29.26442,27.63033,16.33,0.60879,-2.818,0.364054838962629,2617.59803207002
"14784",1344.50716,2021-07-27 14:00:00,485.40333,28.65006,28.04467,16.469,0.87618,-2.115,0.361026958011886,2704.88608691891
"14785",1029.67443,2021-07-27 14:30:00,472.64766,29.28872,28.15133,16.5885,0.76981,0.128,0.459026315725836,2697.36179944914
"14786",595.65694,2021-07-27 15:00:00,370.846,32.06983,27.28067,16.704,0.57006,-0.304,0.622583193608052,2462.91499611456
"14787",804.93927,2021-07-27 15:30:00,428.28578,32.22908,27.43367,16.7805,0.65934,1.231,0.532072164897608,2479.23591531737
"14788",912.82322,2021-07-27 16:30:00,422.26456,29.18708,27.84533,16.8715,0.55686,-1.523,0.462591825830197,2653.5363358972
"14789",601.44938,2021-07-27 17:00:00,329.26966,30.0177,27.69533,16.9175,0.58357,-2.49,0.547460303309316,2599.56750083128
"14790",446.25311,2021-07-27 17:30:00,257.58683,30.28647,27.447,16.9615,0.51767,0.324,0.577221366591709,2552.29019400341
"14791",473.98911,2021-07-27 18:00:00,230.20734,28.85455,27.618,16.955,0.53951,-1.091,0.48568065203017,2630.87062228691
"14792",356.57567,2021-07-27 18:30:00,173.47333,29.02903,27.48167,16.954,0.4844,0.784,0.486497943059323,2603.59827617122
"14793",115.64494,2021-07-28 05:00:00,110.2535,55.82217,20.08267,15.494,0.40972,0.165,0.953379369646437,1038.64014273749
"14794",404.86922,2021-07-28 06:00:00,187.96066,55.68778,20.298,15.396,0.38142,-4.279,0.464250307790748,1055.75858689313
"14795",515.49889,2021-07-28 06:30:00,197.04438,54.72875,20.84467,15.3475,0.4446,-2.275,0.382240163504523,1115.56600897072
"14796",642.17244,2021-07-28 07:00:00,230.68011,51.95439,21.70067,15.3485,0.57592,-7.873,0.359218327712725,1247.70908816813
"14797",658.75411,2021-07-28 07:30:00,304.93728,46.46325,22.852,15.349,0.6317,-12.338,0.4629000037662,1491.1581690933
"14798",571.04122,2021-07-28 08:00:00,406.34156,43.21047,23.23567,15.3785,0.59299,-1.097,0.711580085234478,1618.88059145667
"14799",764.0665,2021-07-28 08:30:00,472.00156,42.12842,23.82367,15.4175,0.64585,-7.916,0.617749318940171,1709.20747638526
"14800",923.23391,2021-07-28 09:00:00,575.45728,41.3155,24.23367,15.4835,0.77376,-9.652,0.623306048193139,1776.38908400849
"14801",650.95594,2021-07-28 09:30:00,553.60311,41.49217,24.46567,15.5755,0.78259,-8.228,0.850446360471033,1795.80895407584
"14802",776.06216,2021-07-28 10:00:00,686.86811,42.76956,24.47833,15.6885,0.84382,-5.841,0.885068420292519,1757.93190921288
"14803",802.32207,2021-07-28 10:30:00,713.47856,43.52555,24.47867,15.78,0.84047,-4.459,0.889267024650088,1734.74564153686
"14804",1049.70777,2021-07-28 11:00:00,816.28878,41.28819,24.66533,15.8885,1.02407,-7.905,0.777634312452503,1823.70147244492
"14805",883.05161,2021-07-28 11:30:00,678.50906,41.28592,24.777,16.0135,1.00522,-5.085,0.768368521518238,1835.96953488817
"14806",451.58188,2021-07-28 12:00:00,445.83105,45.20603,23.97033,16.131,0.87606,-4.034,0.98726514447391,1632.63180961189
"14807",390.20223,2021-07-28 12:30:00,388.06189,47.9805,23.56133,16.244,0.63838,-2.05,0.994514793008743,1512.31062911061
"14808",419.49671,2021-07-28 13:00:00,418.77811,49.76639,23.379,16.3175,0.78557,-5.122,0.998286994908733,1444.43179988768
"14809",350.6485,2021-07-28 13:30:00,350.42122,53.04781,22.915,16.356,0.69382,-2.683,0.999351829538698,1312.75573828367
"14810",238.26439,2021-07-28 14:00:00,238.18928,56.83494,22.26,16.386,0.71966,-0.683,0.999684761957085,1159.84573394689
"14811",342.00678,2021-07-28 14:30:00,341.22778,60.07217,21.962,16.4125,0.85351,-1.795,0.997722267377272,1053.56660193172
"14812",241.88483,2021-07-28 15:00:00,240.59928,70.35397,20.54567,16.4285,0.77509,-0.428,0.994685280594074,717.206563041922
"14813",230.94667,2021-07-28 15:30:00,230.71922,77.24572,19.61867,16.474,0.74703,-1.397,0.999015140595013,519.798614091737
"14814",91.57188,2021-07-28 16:00:00,91.57188,85.97264,18.66467,16.4715,0.52049,0.465,1,301.945462197872
"14815",123.37479,2021-07-28 16:30:00,123.13117,90.77861,18.06533,16.471,0.53952,2.298,0.998025366446419,191.17429520524
"14816",87.23434,2021-07-28 17:00:00,86.90966,93.52806,17.86733,16.445,0.43931,1.363,0.996278071227455,132.513276451414
"14817",112.94344,2021-07-28 17:30:00,112.7795,95.66558,17.60267,16.3905,0.62419,1.835,0.998548477007607,87.2798161521353
"14818",112.54217,2021-07-28 18:00:00,112.36706,96.82778,17.33567,16.397,0.62354,0.977,0.998444049905915,62.8094174878736
"14819",104.48673,2021-07-28 18:30:00,103.57656,97.00592,17.444,16.36,0.63872,2.228,0.991289133079387,59.6894004778717
"14820",38.06406,2021-07-28 19:00:00,37.61133,96.86153,17.471,16.321,0.49945,2.846,0.988106103237542,62.6746949148114
"14821",20.69233,2021-07-28 19:30:00,20.65244,97.07889,17.435,16.287,0.63384,5.878,0.998072232561534,58.2015945365983
"14822",12.93911,2021-07-29 04:30:00,12.73933,97.12047,16.17833,15.8625,0.68733,5.719,0.984559989056434,52.9748228181923
"14823",116.69728,2021-07-29 06:30:00,116.4965,96.24511,15.38967,15.772,0.5131,1.966,0.998279480035867,65.6795860023242
"14824",163.12521,2021-07-29 07:00:00,162.94043,96.24703,15.46667,15.7365,0.57567,0.914,0.998867250500398,65.971130355535
"14825",128.61461,2021-07-29 07:30:00,128.3719,96.11603,15.37067,15.7225,0.55165,1.997,0.998112889352151,67.8546177959397
"14826",157.09061,2021-07-29 08:00:00,156.63638,95.95336,15.37467,15.6935,0.56054,0.553,0.997108484078075,70.714686929904
"14827",149.89284,2021-07-29 08:30:00,149.65373,96.44525,15.42833,15.69,0.5177,1.461,0.998404793717965,62.3332390610806
"14828",126.12111,2021-07-29 09:00:00,125.99894,97.03297,15.47867,15.6675,0.60593,2.628,0.99903132790379,52.1957375286697
"14829",112.88539,2021-07-29 09:30:00,112.58139,96.32578,15.525,15.66,0.85843,3.399,0.997307003147174,64.8288794412233
"14830",168.0589,2021-07-29 10:00:00,167.23561,95.17933,15.61967,15.646,0.81936,1.497,0.995101181788052,85.5747782146639
"14831",171.85828,2021-07-29 10:30:00,171.55244,94.53022,15.72233,15.6365,0.74314,0.604,0.99822039415267,97.7379943973338
"14832",251.52739,2021-07-29 11:00:00,250.98038,92.78425,15.98433,15.617,0.90123,-1.243,0.997825246785251,131.114676288782
"14833",303.61427,2021-07-29 11:30:00,302.67238,92.42075,16.23033,15.611,0.80569,-2.175,0.996897741334754,139.898895321928
"14834",262.55561,2021-07-29 12:00:00,261.7965,95.21875,16.08467,15.6155,0.82669,0.422,0.997108764882228,87.4367364769194
"14835",245.28562,2021-07-29 12:30:00,244.62461,96.08989,16.03367,15.636,0.83322,0.291,0.997305141654859,71.2733859136308
"14836",245.53573,2021-07-29 13:00:00,245.18217,95.87175,16.09333,15.665,1.06039,1.323,0.998560046637612,75.5367916854593
"14837",256.81195,2021-07-29 13:30:00,256.41617,96.34833,15.958,15.694,1.04141,-0.232,0.9984588723383,66.2415973110358
"14838",141.73811,2021-07-29 14:00:00,141.55928,96.71597,16.05067,15.7235,1.10683,1.85,0.998738306867504,59.9262293126571
"14839",189.84539,2021-07-29 14:30:00,189.51471,96.26628,16.23,15.7485,1.084,1.712,0.998258161549248,68.916095059426
"14840",322.11712,2021-07-29 15:00:00,321.21388,95.13669,16.44733,15.7675,1.20332,-1.937,0.997195926748631,91.0172021923534
"14841",277.52206,2021-07-29 15:30:00,276.95984,94.11486,16.53,15.759,0.99629,-0.971,0.997974143028486,110.72170293923
"14842",209.05533,2021-07-29 16:00:00,208.79751,93.90978,16.558,15.765,1.0989,0.723,0.998766737973148,114.78425753816
"14843",157.83761,2021-07-29 16:30:00,157.01689,93.96097,16.56767,15.7725,0.96056,1.664,0.994800225370873,113.889475132752
"14844",229.24896,2021-07-29 17:00:00,227.939,95.0458,16.349,15.804,1.1211,1.189,0.994285862845354,92.139522892496
"14845",146.83833,2021-07-29 17:30:00,146.38184,94.33681,16.45967,15.8065,0.93334,1.241,0.996891206812281,106.070287899485
"14846",170.89617,2021-07-29 18:00:00,169.32906,94.05694,16.48933,15.805,0.84885,2.557,0.990830046103432,111.522480343566
"14847",246.92556,2021-07-29 18:30:00,197.09994,92.39119,16.72033,15.783,0.91123,-1.595,0.798216029154697,144.892683985159
"14848",230.02884,2021-07-29 19:00:00,149.0905,89.69181,16.81833,15.785,0.76262,-2.236,0.64813829431127,197.521419948533
"14849",86.24644,2021-07-29 19:30:00,81.79633,90.9225,16.47433,15.7685,0.5026,1.184,0.948402392029167,170.178246140415
"14850",46.11694,2021-07-29 20:00:00,45.66811,92.06811,16.336,15.75,0.4299,2.781,0.990267567622657,147.397277563415
"14851",21.73278,2021-07-29 20:30:00,21.54744,93.37089,16.11267,15.716,0.36675,3.827,0.991471868762303,121.44617004869
"14852",22.31517,2021-07-30 04:00:00,22.21439,97.07353,13.89833,14.8075,0.44652,5.39,0.995483789726899,46.4901392788331
"14853",51.46939,2021-07-30 04:30:00,47.52122,96.54128,14.05233,14.759,0.40592,2.11,0.923290911355274,55.4974760754742
"14854",133.01978,2021-07-30 05:00:00,128.75116,95.82492,14.04467,14.6835,0.43024,2.082,0.967909885281723,66.9586716560452
"14855",123.75045,2021-07-30 05:30:00,119.97434,94.28444,14.20533,14.616,0.46931,1.669,0.96948609075765,92.6241464727225
"14856",302.36161,2021-07-30 06:00:00,143.27061,92.58781,14.15433,14.576,0.54452,-2.688,0.473838626537278,119.722751326113
"14857",599.29117,2021-07-30 06:30:00,234.24232,87.24661,14.776,14.543,0.61704,-5.553,0.390865628806111,214.442935578549
"14858",715.78223,2021-07-30 07:00:00,211.02128,81.95686,15.35533,14.5115,0.75128,-6.324,0.294812124631817,314.911110353716
"14859",763.4719,2021-07-30 07:30:00,195.97656,78.01622,15.85267,14.5085,0.72575,-8.94,0.256691254779645,396.111652983096
"14860",810.35683,2021-07-30 08:00:00,249.45005,72.5923,16.26733,14.52,0.71541,-10.04,0.307827417213229,507.089952356491
"14861",671.58406,2021-07-30 08:30:00,332.29377,71.39981,16.50767,14.555,0.71807,-9.012,0.494791031818117,537.313776109249
"14862",276.47965,2021-07-30 09:00:00,256.76733,71.93792,16.19233,14.6155,0.40207,-2.791,0.928702456039712,516.720335868865
"14863",775.00654,2021-07-30 09:30:00,401.26617,75.3355,15.91867,14.6825,0.45689,-12.176,0.51775843078692,446.292973200948
"14864",651.929,2021-07-30 10:30:00,506.51122,71.18314,16.25633,14.7935,0.64464,-9.902,0.776942305066963,532.788155768382
"14865",493.80644,2021-07-30 11:00:00,456.92661,70.33783,16.21967,14.8715,0.6534,-8.605,0.925315210550919,547.136628946058
"14866",770.31579,2021-07-30 11:30:00,610.50728,76.18271,15.031,14.9625,0.5174,-7.694,0.792541562727151,407.111857201323
"14867",1094.34852,2021-07-30 12:00:00,727.82422,70.34038,15.76167,15.0225,0.49575,-18.135,0.665075345466726,531.315711392153
"14868",1353.78318,2021-07-30 12:30:00,736.82961,65.63905,16.91,15.065,0.5259,-13.438,0.544274460552834,662.250958769435
"14869",527.16073,2021-07-30 13:00:00,511.05338,67.96988,16.55367,15.1315,0.45706,-8.054,0.969445087459379,603.515357421769
"14870",586.52273,2021-07-30 14:30:00,461.54755,63.83586,17.20633,15.294,0.66694,-8.144,0.786921847001565,710.211129923425
"14871",443.52411,2021-07-30 15:00:00,376.25677,78.16436,15.92167,15.344,0.73665,-5.257,0.848334423127527,395.181796072867
"14872",644.19733,2021-07-30 15:30:00,526.03162,78.07327,15.78333,15.3755,0.54644,-8.972,0.816569078297794,393.335251568045
"14873",245.10773,2021-07-30 16:00:00,242.67871,72.10259,16.141,15.392,0.38133,0.774,0.99008999022593,512.008966225157
"14874",350.81167,2021-07-30 17:00:00,318.22606,75.86431,15.676,15.41,0.60272,0.616,0.907113665859519,429.996616231712
"14875",96.31239,2021-07-31 06:00:00,96.12583,98.21108,12.595,14.2775,0.373,2.485,0.998062969883729,26.1008280225244
"14876",105.02083,2021-07-31 06:30:00,104.84701,98.11631,12.58233,14.2525,0.39187,2.133,0.998344899768931,27.4607043604974
"14877",144.80966,2021-07-31 07:00:00,144.661,97.71833,12.631,14.245,0.49371,-5.315,0.998973411027966,33.3689148771002
"14878",318.82706,2021-07-31 08:30:00,318.75122,93.86528,13.36233,14.2265,0.43937,-5.825,0.999762128095401,94.1154218998113
"14879",436.85806,2021-07-31 09:00:00,436.4685,91.98794,13.88567,14.231,0.42606,-5.575,0.999108268713183,127.175618476024
"14880",667.83705,2021-07-31 09:30:00,588.23278,87.95444,14.57133,14.251,0.61389,-8.944,0.880802854528661,199.882906501854
"14881",1067.88228,2021-07-31 10:00:00,513.91949,83.29196,15.58467,14.281,0.60357,-12.933,0.481251070108589,295.930640635592
"14882",1021.24847,2021-07-31 10:30:00,458.04261,73.41993,16.853,14.3325,0.71962,-13.202,0.448512407563264,510.438390241595
"14883",875.82641,2021-07-31 11:00:00,355.90983,68.21697,17.134,14.41,0.65888,-18.938,0.4063702874637,621.321836749868
"14884",1527.8657,2021-07-31 11:30:00,332.2115,61.21369,17.777,14.5225,0.79533,-13.808,0.217435014085335,789.647563644455
"14885",1299.12021,2021-07-31 12:00:00,476.41966,59.87423,18.19633,14.6135,0.75581,-15.833,0.366724846809981,838.745167159559
